generation,alpha,evaluation_count,population_size
875,1.2106674688409247,86625,120
876,1.2103444636407954,86724,120
877,1.2116634925422447,86823,120
878,1.2122327051171025,86922,120
879,1.21148535012387,87021,120
880,1.2110643858873762,87120,120
881,1.2108188788802328,87219,120
882,1.2109658522863047,87318,120
883,1.2111411604748568,87417,120
884,1.2112652900251271,87516,120
885,1.2114739233608098,87615,120
886,1.2115605226642225,87714,120
887,1.2114790380678,87813,120
888,1.2116207745389398,87912,120
889,1.2114464423643123,88011,120
890,1.2112527780594462,88110,120
891,1.2106813545711732,88209,120
892,1.2106621871859586,88308,120
893,1.2099529333789605,88407,120
894,1.2097324493823947,88506,120
895,1.2099810494571008,88605,120
896,1.2098571503623547,88704,120
897,1.2099196341902687,88803,120
898,1.2111579153370746,88902,120
899,1.2113726132734579,89001,120
900,1.2107673213166388,89100,120
901,1.210252429598865,89199,120
902,1.2112369397748737,89298,120
903,1.21152756294637,89397,120
904,1.2109039123015402,89496,120
905,1.2108146191008202,89595,120
906,1.2102270451043387,89694,120
907,1.2097764149073875,89793,120
908,1.2091869009475256,89892,120
909,1.2098229704136512,89991,120
910,1.2090661567670407,90090,120
911,1.2089586102842214,90189,120
912,1.2091273813084955,90288,120
913,1.2088586926303693,90387,120
914,1.2094322976615168,90486,120
915,1.2100484725858134,90585,120
916,1.2097767720902795,90684,120
917,1.2094462117076641,90783,120
918,1.2093498364911071,90882,120
919,1.2095754063409276,90981,120
920,1.2104491438265781,91080,120
921,1.210296067178293,91179,120
922,1.2103736796189759,91278,120
923,1.2106843748526024,91377,120
924,1.2106879559560118,91476,120
925,1.2105432406434085,91575,120
926,1.2104381969607809,91674,120
927,1.2100440687092238,91773,120
928,1.2095904312057972,91872,120
929,1.2091029536204954,91971,120
930,1.2091014198601235,92070,120
931,1.2086483761765818,92169,120
932,1.2087801451798095,92268,120
933,1.2081436991786849,92367,120
934,1.2086828607895992,92466,120
935,1.2085409056928709,92565,120
936,1.209521241548414,92664,120
937,1.2096064723222226,92763,120
938,1.2109858988455411,92862,120
939,1.2108407705926929,92961,120
940,1.2111328749873862,93060,120
941,1.2105492574939842,93159,120
942,1.2098946782532829,93258,120
943,1.2108580028034406,93357,120
944,1.2121101148749907,93456,120
945,1.2118551028019497,93555,120
946,1.2120180159446143,93654,120
947,1.2124838011495089,93753,120
948,1.212405967284061,93852,120
949,1.212003666854345,93951,120
950,1.2119271308387427,94050,120
951,1.2128295766303478,94149,120
952,1.2131657465932801,94248,120
953,1.2135351695111367,94347,120
954,1.2139342998154876,94446,120
955,1.2140326653990032,94545,120
956,1.2144413826811686,94644,120
957,1.2146243324681245,94743,120
958,1.2145269404790586,94842,120
959,1.2154671674343014,94941,120
960,1.2163858989575462,95040,120
961,1.2172402446695887,95139,120
962,1.2175490452418063,95238,120
963,1.217982232067591,95337,120
964,1.2178293470064712,95436,120
965,1.2192658516581507,95535,120
966,1.2197318357684128,95634,120
967,1.2208001455079427,95733,120
968,1.220813586661974,95832,120
969,1.2213515271686735,95931,120
970,1.2214777735223858,96030,120
971,1.2220381302321079,96129,120
972,1.2219554608913592,96228,120
973,1.2227725865997559,96327,120
974,1.2224727892500855,96426,120
975,1.2223765289624384,96525,120
976,1.2223114315998458,96624,120
977,1.2220645604310316,96723,120
978,1.2214884108946982,96822,120
979,1.2215084139935746,96921,120
980,1.2217899187751815,97020,120
981,1.2221637397150551,97119,120
982,1.2233890840823962,97218,120
983,1.2235156657786916,97317,120
984,1.2239768501334163,97416,120
985,1.2237039517819845,97515,120
986,1.2235708534277463,97614,120
987,1.2234317233767471,97713,120
988,1.2243445155775159,97812,120
989,1.2244748772124172,97911,120
990,1.2235607508044994,98010,120
991,1.2230677825515806,98109,120
992,1.2230027969036583,98208,120
993,1.2232084898180227,98307,120
994,1.2225674832149598,98406,120
995,1.2232692611163154,98505,120
996,1.2235896274692524,98604,120
997,1.224368608649494,98703,120
998,1.2242285263475787,98802,120
999,1.2249736720070323,98901,120
1000,1.2251581091563515,99000,120
1001,1.2260060728407436,99099,120
1002,1.2261882941094131,99198,120
1003,1.226627671848584,99297,120
1004,1.2275151004796561,99396,120
1005,1.2270314281001786,99495,120
1006,1.226634565654807,99594,120
1007,1.2266406385196909,99693,120
1008,1.2263680876520744,99792,120
1009,1.2268726047753318,99891,120
1010,1.2265121155386085,99990,120
1011,1.2256403746515379,100089,120
1012,1.2255898911922685,100188,120
1013,1.2253228468509556,100287,120
1014,1.2258261971330495,100386,120
1015,1.225736176582001,100485,120
1016,1.225625450296975,100584,120
1017,1.2261121111209503,100683,120
1018,1.2266326646572241,100782,120
1019,1.22646091153999,100881,120
1020,1.2265035109452762,100980,120
1021,1.2259950824154182,101079,120
1022,1.2259417818949108,101178,120
1023,1.225725468575416,101277,120
1024,1.2253429517191015,101376,120
1025,1.2249871737381852,101475,120
1026,1.2257095627448218,101574,120
1027,1.2261885238799513,101673,120
1028,1.2264906734896008,101772,120
1029,1.2262112810654096,101871,120
1030,1.2254681067479194,101970,120
1031,1.2250266730707182,102069,120
1032,1.2257342202214054,102168,120
1033,1.2256853565871559,102267,120
1034,1.2251419938230803,102366,120
1035,1.2252804021581993,102465,120
1036,1.2256691799636041,102564,120
1037,1.2254000968923906,102663,120
1038,1.225625697907812,102762,120
1039,1.2257150803311718,102861,120
1040,1.2255683858331572,102960,120
1041,1.2254722451565991,103059,120
1042,1.2248021623429752,103158,120
1043,1.2248710851427698,103257,120
1044,1.2240007125491574,103356,120
1045,1.2238961013260488,103455,120
1046,1.2238293622191301,103554,120
1047,1.2241374633096584,103653,120
1048,1.2235810926618857,103752,120
1049,1.2231618771323682,103851,120
1050,1.2227646739717755,103950,120
1051,1.223793602238888,104049,120
1052,1.2243006838405077,104148,120
1053,1.2253636320226102,104247,120
1054,1.225488888302126,104346,120
1055,1.2256460522486152,104445,120
1056,1.2251588609201376,104544,120
1057,1.2249915670703055,104643,120
1058,1.2247245420350019,104742,120
1059,1.2243796941829621,104841,120
1060,1.2240041499291063,104940,120
1061,1.223286944641429,105039,120
1062,1.2238049700527185,105138,120
1063,1.2238849014074769,105237,120
1064,1.2246873231034801,105336,120
1065,1.2254234339116554,105435,120
1066,1.2254728674011806,105534,120
1067,1.2266705385294936,105633,120
1068,1.2275352745367689,105732,120
1069,1.2286035222527507,105831,120
1070,1.2292862032158351,105930,120
1071,1.2293313103004762,106029,120
1072,1.2291948118264033,106128,120
1073,1.229798495571766,106227,120
1074,1.230635620836114,106326,120
1075,1.2312229661163354,106425,120
1076,1.2308571992376904,106524,120
1077,1.2314094613335906,106623,120
1078,1.2313042681920476,106722,120
1079,1.2310967743427257,106821,120
1080,1.2311932034171709,106920,120
1081,1.2319275941731778,107019,120
1082,1.2320059523316855,107118,120
1083,1.2338932422326701,107217,120
1084,1.2340582791996617,107316,120
1085,1.233947640631335,107415,120
1086,1.2334911079730742,107514,120
1087,1.2330015597317718,107613,120
1088,1.23279131322211,107712,120
1089,1.2333512118585443,107811,120
1090,1.2340177736267102,107910,120
1091,1.2337239907978457,108009,120
1092,1.2337790830784923,108108,120
1093,1.2350967434699498,108207,120
1094,1.2350962249527118,108306,120
1095,1.2347265947472745,108405,120
1096,1.2342489680245765,108504,120
1097,1.2343324774472146,108603,120
1098,1.233900023439547,108702,120
1099,1.2342602772151108,108801,120
1100,1.2339185067440375,108900,120
1101,1.2337381266145722,108999,120
1102,1.2332895980857259,109098,120
1103,1.2335604301288619,109197,120
1104,1.2337289830582239,109296,120
1105,1.2338321668146641,109395,120
1106,1.2334220878985234,109494,120
1107,1.2341538063380191,109593,120
1108,1.2334944059392805,109692,120
1109,1.2340889956104752,109791,120
1110,1.2336787898153354,109890,120
1111,1.2331344045725847,109989,120
1112,1.2326893410128261,110088,120
1113,1.233490046451263,110187,120
1114,1.2338045264149309,110286,120
1115,1.2336976011851863,110385,120
1116,1.233395787818826,110484,120
1117,1.2343634141826463,110583,120
1118,1.2348664825529885,110682,120
1119,1.2351410222953947,110781,120
1120,1.2351041185625518,110880,120
1121,1.235689994129513,110979,120
1122,1.2361442285288315,111078,120
1123,1.2365969533259618,111177,120
1124,1.2360409984099627,111276,120
1125,1.2353543733983112,111375,120
1126,1.235398554722059,111474,120
1127,1.2350097325060998,111573,120
1128,1.2350458544173739,111672,120
1129,1.2353166030580005,111771,120
1130,1.2356647524245867,111870,120
1131,1.2350312667282835,111969,120
1132,1.2345558367984153,112068,120
1133,1.2343304487008075,112167,120
1134,1.2345296709735822,112266,120
1135,1.2343314910555878,112365,120
1136,1.2344331667785891,112464,120
1137,1.2349042902882605,112563,120
1138,1.2348777269737354,112662,120
1139,1.2356053671724521,112761,120
1140,1.2362747673412922,112860,120
1141,1.2360501294773905,112959,120
1142,1.2368356968337608,113058,120
1143,1.2366856097356622,113157,120
1144,1.2361362290553788,113256,120
1145,1.2364455766641838,113355,120
1146,1.2361569672254489,113454,120
1147,1.2362135027258971,113553,120
1148,1.2358725226605733,113652,120
1149,1.2354484908799273,113751,120
1150,1.235298434586473,113850,120
1151,1.2358800273129131,113949,120
1152,1.2352948941458692,114048,120
1153,1.2350087204260756,114147,120
1154,1.2350955990598669,114246,120
1155,1.2354442262505885,114345,120
1156,1.2352534648168323,114444,120
1157,1.2350095241862766,114543,120
1158,1.2352599429506603,114642,120
1159,1.235484823682748,114741,120
1160,1.2362419939156288,114840,120
1161,1.2362965224662561,114939,120
1162,1.2363063244042334,115038,120
1163,1.2362173268600407,115137,120
1164,1.2364132182566814,115236,120
1165,1.2365702242405487,115335,120
1166,1.23681936340892,115434,120
1167,1.2373326371402389,115533,120
1168,1.2369810823360181,115632,120
1169,1.2372217014692963,115731,120
1170,1.2373628563561883,115830,120
1171,1.2377653721359347,115929,120
1172,1.2377158226132008,116028,120
1173,1.2375225681419435,116127,120
1174,1.2374845886600867,116226,120
1175,1.2375013274754731,116325,120
1176,1.2371389106578534,116424,120
1177,1.2378819281672662,116523,120
1178,1.2374070334414264,116622,120
1179,1.2376121260499344,116721,120
1180,1.2373371026371163,116820,120
1181,1.238292315926574,116919,120
1182,1.2380789498094424,117018,120
1183,1.2376759678595788,117117,120
1184,1.2383370412617349,117216,120
1185,1.2379529456412357,117315,120
1186,1.2376369876796589,117414,120
1187,1.2369798095442652,117513,120
1188,1.2361629962491754,117612,120
1189,1.23559554315593,117711,120
1190,1.2359864940948249,117810,120
1191,1.2358636888689503,117909,120
1192,1.2359187362412232,118008,120
1193,1.2357151546260794,118107,120
1194,1.2361470019941982,118206,120
1195,1.235768183205094,118305,120
1196,1.2353202010441457,118404,120
1197,1.2347205437205471,118503,120
1198,1.2344126139350915,118602,120
1199,1.2338890903424486,118701,120
1200,1.2336345654444765,118800,120
1201,1.2334780643408192,118899,120
1202,1.2336394751240756,118998,120
1203,1.2334827378901234,119097,120
1204,1.2330198075490786,119196,120
1205,1.2334208738950285,119295,120
1206,1.2327389626607164,119394,120
1207,1.2328880735064542,119493,120
1208,1.2330066716849817,119592,120
1209,1.2318677640420141,119691,120
1210,1.2330543765426094,119790,120
1211,1.2330486477856035,119889,120
1212,1.2333600950780743,119988,120
1213,1.2333347980128451,120087,120
1214,1.234195161218705,120186,120
1215,1.2339959967082632,120285,120
1216,1.2338973564341169,120384,120
1217,1.2337135556859491,120483,120
1218,1.2337286003822263,120582,120
1219,1.233799145592386,120681,120
1220,1.2340413898713747,120780,120
1221,1.2341203767793556,120879,120
1222,1.2342017619171595,120978,120
1223,1.234411048635337,121077,120
1224,1.2353084654999265,121176,120
1225,1.23484297731836,121275,120
1226,1.2344969600939775,121374,120
1227,1.2346642720035896,121473,120
1228,1.2341656777514061,121572,120
1229,1.2340001394419711,121671,120
1230,1.2346412358148342,121770,120
1231,1.2352804277355725,121869,120
1232,1.2358006263271137,121968,120
1233,1.2361930471664957,122067,120
1234,1.2361213729439795,122166,120
1235,1.2361856774530546,122265,120
1236,1.2365563515158138,122364,120
1237,1.2366572119002393,122463,120
1238,1.237170457167192,122562,120
1239,1.2369577512588521,122661,120
1240,1.2372200356971239,122760,120
1241,1.2365985714340508,122859,120
1242,1.2369643959960395,122958,120
1243,1.2371613741780849,123057,120
1244,1.2376440847781447,123156,120
1245,1.2387531469421016,123255,120
1246,1.2394147408010483,123354,120
1247,1.2402623946657829,123453,120
1248,1.2403262967222779,123552,120
1249,1.2402709093754605,123651,120
1250,1.2408397757767156,123750,120
1251,1.2409082095799866,123849,120
1252,1.2408660877611932,123948,120
1253,1.2406738719168937,124047,120
1254,1.2406695877341034,124146,120
1255,1.2404887602446026,124245,120
1256,1.2411672660665605,124344,120
1257,1.2414146916934297,124443,120
1258,1.2411477220516798,124542,120
1259,1.2415733460087193,124641,120
1260,1.2422769563630871,124740,120
1261,1.2414579282661595,124839,120
1262,1.2416507083731703,124938,120
1263,1.2410386462521852,125037,120
1264,1.242580070803269,125136,120
1265,1.2426844469515508,125235,120
1266,1.2427298697964819,125334,120
1267,1.2426627204400951,125433,120
1268,1.2429394751604619,125532,120
1269,1.2427919930046867,125631,120
1270,1.2432321362386634,125730,120
1271,1.2439456513545524,125829,120
1272,1.2439338133941185,125928,120
1273,1.2430433445587472,126027,120
1274,1.2426997955672556,126126,120
1275,1.2428608650720423,126225,120
1276,1.2423147091098301,126324,120
1277,1.2425415017917791,126423,120
1278,1.2435379899838552,126522,120
1279,1.2431566692695319,126621,120
1280,1.2446386717368052,126720,120
1281,1.2445518932730109,126819,120
1282,1.2450935453425869,126918,120
1283,1.2448998130418425,127017,120
1284,1.2454012104860461,127116,120
1285,1.2457276509703719,127215,120
1286,1.2453628526587448,127314,120
1287,1.2454002130834823,127413,120
1288,1.2454051140718101,127512,120
1289,1.2457270679126922,127611,120
1290,1.2457759784739078,127710,120
1291,1.2455456961996625,127809,120
1292,1.2454449971161123,127908,120
1293,1.2451582477635978,128007,120
1294,1.2447098948724828,128106,120
1295,1.2442590722129132,128205,120
1296,1.244644524902085,128304,120
1297,1.2451019589936094,128403,120
1298,1.2453737229153043,128502,120
1299,1.2450219556733086,128601,120
1300,1.2454050118187574,128700,120
1301,1.2450275559301174,128799,120
1302,1.2450042037971292,128898,120
1303,1.2442609800848403,128997,120
1304,1.2453177682757943,129096,120
1305,1.2449657128138294,129195,120
1306,1.2439948679692581,129294,120
1307,1.2434760337159105,129393,120
1308,1.2430467390996744,129492,120
1309,1.2431688782302159,129591,120
1310,1.2436459802447015,129690,120
1311,1.2445455037503188,129789,120
1312,1.2444045537577375,129888,120
1313,1.2440294227404596,129987,120
1314,1.2444518759250314,130086,120
1315,1.2436369438697166,130185,120
1316,1.2438928023949209,130284,120
1317,1.2434596580283417,130383,120
1318,1.2435161868364264,130482,120
1319,1.2433962092916584,130581,120
1320,1.2434722898972028,130680,120
1321,1.2434350072571938,130779,120
1322,1.2440108584507197,130878,120
1323,1.2433087459649712,130977,120
1324,1.2430946441595179,131076,120
1325,1.2430663287456791,131175,120
1326,1.2421403919506291,131274,120
1327,1.242371540379041,131373,120
1328,1.2421418258597163,131472,120
1329,1.241894306317187,131571,120
1330,1.2425222791346047,131670,120
1331,1.2430612308206064,131769,120
1332,1.2430856072458683,131868,120
1333,1.2434159141940431,131967,120
1334,1.2437384962251954,132066,120
1335,1.2432323756521644,132165,120
1336,1.2437063823676779,132264,120
1337,1.2439771372078445,132363,120
1338,1.2432757380947503,132462,120
1339,1.2436286201721165,132561,120
1340,1.2432227507761835,132660,120
1341,1.2440449124156248,132759,120
1342,1.244045682313379,132858,120
1343,1.2438382127168832,132957,120
1344,1.2444648697935496,133056,120
1345,1.2450023651226798,133155,120
1346,1.2448863680699995,133254,120
1347,1.2455267214343264,133353,120
1348,1.2451720201969168,133452,120
1349,1.2450229653481431,133551,120
1350,1.2449302053528066,133650,120
1351,1.2457789198779203,133749,120
1352,1.2461872180802664,133848,120
1353,1.2454115576381195,133947,120
1354,1.2452081737119731,134046,120
1355,1.2459615538566702,134145,120
1356,1.246117142248061,134244,120
1357,1.2456452864364393,134343,120
1358,1.2459814045089501,134442,120
1359,1.2464856498595136,134541,120
1360,1.2462051792904922,134640,120
1361,1.2459349890412439,134739,120
1362,1.2455813875387303,134838,120
1363,1.2455009769400982,134937,120
1364,1.246266947031035,135036,120
1365,1.2461657933443688,135135,120
1366,1.2462039461115162,135234,120
1367,1.2463356493037092,135333,120
1368,1.2462136258118743,135432,120
1369,1.2462321187038816,135531,120
1370,1.245386632974208,135630,120
1371,1.2450605511378117,135729,120
1372,1.2455492747085279,135828,120
1373,1.2450931616176137,135927,120
1374,1.2442310258305533,136026,120
1375,1.2443711646062816,136125,120
1376,1.244182918290234,136224,120
1377,1.244539616040776,136323,120
1378,1.2455737003391896,136422,120
1379,1.2448814520944234,136521,120
1380,1.2444636886515592,136620,120
1381,1.2444928913802249,136719,120
1382,1.2448370757039222,136818,120
1383,1.2446024094574035,136917,120
1384,1.2447342437994982,137016,120
1385,1.2448927563115471,137115,120
1386,1.244320810359536,137214,120
1387,1.2449539084474042,137313,120
1388,1.2460042652110643,137412,120
1389,1.2458385470099338,137511,120
1390,1.2457261336162004,137610,120
1391,1.246394348607244,137709,120
1392,1.2466064201459823,137808,120
1393,1.2465097183176728,137907,120
1394,1.2464548978894414,138006,120
1395,1.2462730853532116,138105,120
1396,1.2465556089565397,138204,120
1397,1.2462335689794617,138303,120
1398,1.2465455549545283,138402,120
1399,1.2466547305337443,138501,120
1400,1.2470703256970503,138600,120
1401,1.2480141764751154,138699,120
1402,1.2477148749148002,138798,120
1403,1.2478399052860281,138897,120
1404,1.2484838931040732,138996,120
1405,1.2491448759513331,139095,120
1406,1.2485257246088328,139194,120
1407,1.248962645520983,139293,120
1408,1.248579269248896,139392,120
1409,1.2487699039072893,139491,120
1410,1.2490822208840826,139590,120
1411,1.2486863443955543,139689,120
1412,1.2494503057413073,139788,120
1413,1.2492957830441225,139887,120
1414,1.2507516171501698,139986,120
1415,1.2508808924835724,140085,120
1416,1.2505933324502287,140184,120
1417,1.2510198156336398,140283,120
1418,1.2511170044047835,140382,120
1419,1.2516116041677636,140481,120
1420,1.2520576850442071,140580,120
1421,1.2515785314010135,140679,120
1422,1.2511024736362872,140778,120
1423,1.2509934453310891,140877,120
1424,1.2511905283528886,140976,120
1425,1.2510280208371665,141075,120
1426,1.2510436560208398,141174,120
1427,1.2507083673177086,141273,120
1428,1.2514126775060201,141372,120
1429,1.2513489271619089,141471,120
1430,1.2508474641004572,141570,120
1431,1.2510625122835399,141669,120
1432,1.2509814543171436,141768,120
1433,1.2513304396509326,141867,120
1434,1.2511221766441101,141966,120
1435,1.2526015189085797,142065,120
1436,1.2532567908938772,142164,120
1437,1.2537952967372175,142263,120
1438,1.2544862476400451,142362,120
1439,1.2543831419371085,142461,120
1440,1.2540736942807229,142560,120
1441,1.2538948946021236,142659,120
1442,1.2551443324641431,142758,120
1443,1.2554120823858579,142857,120
1444,1.2556809852865194,142956,120
1445,1.2550879689768086,143055,120
1446,1.2555237692859131,143154,120
1447,1.2566397530866478,143253,120
1448,1.2571549344182997,143352,120
1449,1.2570620479707602,143451,120
1450,1.256950866937244,143550,120
1451,1.2565339350120295,143649,120
1452,1.2562456340593962,143748,120
1453,1.2563521884705282,143847,120
1454,1.2562132098370526,143946,120
1455,1.2556257696079647,144045,120
1456,1.2548998560768847,144144,120
1457,1.2553659851147654,144243,120
1458,1.2556090978797212,144342,120
1459,1.2555035103962648,144441,120
1460,1.256713554641437,144540,120
1461,1.256114897199373,144639,120
1462,1.2560525157946492,144738,120
1463,1.2565168808059113,144837,120
1464,1.256250728342986,144936,120
1465,1.2565408438207863,145035,120
1466,1.2567245542990071,145134,120
1467,1.2559713779627648,145233,120
1468,1.2558497239250683,145332,120
1469,1.2558131171384246,145431,120
1470,1.2553673904167892,145530,120
1471,1.2561071586457966,145629,120
1472,1.2555754199894571,145728,120
1473,1.2554972168078555,145827,120
1474,1.2554675873201737,145926,120
1475,1.2547045994815225,146025,120
1476,1.254633975113169,146124,120
1477,1.2543357538697086,146223,120
1478,1.2542448289332648,146322,120
1479,1.2543695807970263,146421,120
1480,1.2544119708680836,146520,120
1481,1.2541980486760389,146619,120
1482,1.2550458529575961,146718,120
1483,1.2548082752550178,146817,120
1484,1.2557270229871591,146916,120
1485,1.2555121068414974,147015,120
1486,1.2556506509642036,147114,120
1487,1.2555777034649134,147213,120
1488,1.2554288437264483,147312,120
1489,1.2557770566287316,147411,120
1490,1.2559193000997844,147510,120
1491,1.2555290658553371,147609,120
1492,1.2550943955179614,147708,120
1493,1.2552236557522356,147807,120
1494,1.2546996503062442,147906,120
1495,1.2553028426208424,148005,120
1496,1.2556148414732613,148104,120
1497,1.2551171833640429,148203,120
1498,1.2549024411718002,148302,120
1499,1.2541687514772468,148401,120
1500,1.2533302933303565,148500,120
1501,1.2538512083335565,148599,120
1502,1.2535020234528162,148698,120
1503,1.2539028888713062,148797,120
1504,1.2538755252383862,148896,120
1505,1.2538206637567528,148995,120
1506,1.2533137579427407,149094,120
1507,1.2532776985860561,149193,120
1508,1.2530112300777441,149292,120
1509,1.2523800140724211,149391,120
1510,1.2535110874978967,149490,120
1511,1.2532318246046787,149589,120
1512,1.2534321192151643,149688,120
1513,1.2537691752473992,149787,120
1514,1.2533786986467197,149886,120
1515,1.2528885201574986,149985,120
1516,1.2526905874341416,150084,120
1517,1.2518985033855452,150183,120
1518,1.2518257537385871,150282,120
1519,1.2519343325293268,150381,120
1520,1.2524059098406353,150480,120
1521,1.2529525778912898,150579,120
1522,1.2540622921560376,150678,120
1523,1.2533482944529504,150777,120
1524,1.2529164851308101,150876,120
1525,1.2521188565164172,150975,120
1526,1.2520354958198532,151074,120
1527,1.2525157701440943,151173,120
1528,1.2527129606373124,151272,120
1529,1.2522264810873351,151371,120
1530,1.2524208316965826,151470,120
1531,1.252138184421842,151569,120
1532,1.2528425825332312,151668,120
1533,1.2527480256102734,151767,120
1534,1.2530559138561439,151866,120
1535,1.2526125486270974,151965,120
1536,1.2530431753923643,152064,120
1537,1.253647834358715,152163,120
1538,1.2533711384542121,152262,120
1539,1.2525824459830721,152361,120
1540,1.2526635584129748,152460,120
1541,1.252805606293129,152559,120
1542,1.2530469040198171,152658,120
1543,1.2529365301032447,152757,120
1544,1.2525583577738559,152856,120
1545,1.2524440369338166,152955,120
1546,1.2532511793646359,153054,120
1547,1.2531735244963045,153153,120
1548,1.2525426719551236,153252,120
1549,1.2519731643785688,153351,120
1550,1.2523314220398087,153450,120
1551,1.2522532569162834,153549,120
1552,1.2518604071912733,153648,120
1553,1.2516281328745846,153747,120
1554,1.2523477898451512,153846,120
1555,1.2523634893905764,153945,120
1556,1.2517996185735563,154044,120
1557,1.2515906781515023,154143,120
1558,1.2509341576794555,154242,120
1559,1.2509867974518014,154341,120
1560,1.251056559776383,154440,120
1561,1.2512097859470366,154539,120
1562,1.2516847117888719,154638,120
1563,1.2511909283327456,154737,120
1564,1.2509336322122058,154836,120
1565,1.2505816601219646,154935,120
1566,1.2504848033882281,155034,120
1567,1.2502059407514943,155133,120
1568,1.250771144525235,155232,120
1569,1.2517610087611233,155331,120
1570,1.2516984039071477,155430,120
1571,1.2513691766486683,155529,120
1572,1.2512767782434016,155628,120
1573,1.2508409093920674,155727,120
1574,1.2505593260804753,155826,120
1575,1.2498094957523787,155925,120
1576,1.2495719102073677,156024,120
1577,1.2490725468719723,156123,120
1578,1.249280395105842,156222,120
1579,1.2495761300199313,156321,120
1580,1.2503195058286181,156420,120
1581,1.2500463549597274,156519,120
1582,1.2490994610440276,156618,120
1583,1.2486612876948135,156717,120
1584,1.2487119702152121,156816,120
1585,1.248180650865139,156915,120
1586,1.2477227218344951,157014,120
1587,1.2473050403844157,157113,120
1588,1.2464635458759357,157212,120
1589,1.2466625972288465,157311,120
1590,1.2461854217357429,157410,120
1591,1.2458862742313896,157509,120
1592,1.2453309148873459,157608,120
1593,1.2451336416625358,157707,120
1594,1.2446863153526457,157806,120
1595,1.2441320313406292,157905,120
1596,1.2441482224688412,158004,120
1597,1.2445667136898642,158103,120
1598,1.2446293394647716,158202,120
1599,1.2454483217439816,158301,120
1600,1.2464615271491986,158400,120
1601,1.2455260836429416,158499,120
1602,1.2462329656829634,158598,120
1603,1.2464749566188422,158697,120
1604,1.2456851390938155,158796,120
1605,1.2457391110012848,158895,120
1606,1.2456177056751565,158994,120
1607,1.2453833283821201,159093,120
1608,1.2445945511311356,159192,120
1609,1.2442300182863739,159291,120
1610,1.2444667884927034,159390,120
1611,1.244398826608101,159489,120
1612,1.244689031723804,159588,120
1613,1.2441782507093948,159687,120
1614,1.2450859339492131,159786,120
1615,1.2457916869307863,159885,120
1616,1.2450257940040348,159984,120
1617,1.2444896750856838,160083,120
1618,1.2446246968089543,160182,120
1619,1.2453677861803314,160281,120
1620,1.245644018172575,160380,120
1621,1.2452595026797244,160479,120
1622,1.2451550900812378,160578,120
1623,1.2450747539016451,160677,120
1624,1.2448133276390239,160776,120
1625,1.2443164786967278,160875,120
1626,1.2435578265462572,160974,120
1627,1.243521533182417,161073,120
1628,1.2431244401864512,161172,120
1629,1.2435237263339769,161271,120
1630,1.243242372815577,161370,120
1631,1.2442732244782595,161469,120
1632,1.2443766269283669,161568,120
1633,1.2450130473943508,161667,120
1634,1.2455446528132483,161766,120
1635,1.246747866635924,161865,120
1636,1.2463045395171715,161964,120
1637,1.2466032820834185,162063,120
1638,1.2464061356255791,162162,120
1639,1.2465864682897678,162261,120
1640,1.2472286627301972,162360,120
1641,1.2466343777219195,162459,120
1642,1.2459684493268099,162558,120
1643,1.2459465265644503,162657,120
1644,1.2455200290276021,162756,120
1645,1.246159751498167,162855,120
1646,1.2458592715091374,162954,120
1647,1.2463454048714457,163053,120
1648,1.2459782534806372,163152,120
1649,1.2469740764108466,163251,120
1650,1.2466191336142403,163350,120
1651,1.2463188626754174,163449,120
1652,1.2459639666096078,163548,120
1653,1.2459214776219272,163647,120
1654,1.2454628996258943,163746,120
1655,1.2453224367650138,163845,120
1656,1.2454383010117307,163944,120
1657,1.245149458748916,164043,120
1658,1.2455998496669038,164142,120
1659,1.2461759095949747,164241,120
1660,1.2461304366438601,164340,120
1661,1.2455102008584926,164439,120
1662,1.2456765260603349,164538,120
1663,1.2452439390548289,164637,120
1664,1.2449547152702287,164736,120
1665,1.2452590508060348,164835,120
1666,1.2445821095507652,164934,120
1667,1.244200449261561,165033,120
1668,1.2446007930448999,165132,120
1669,1.2440307937558273,165231,120
1670,1.243767754176327,165330,120
1671,1.2427882437551112,165429,120
1672,1.2425080244874878,165528,120
1673,1.2426140959900382,165627,120
1674,1.2437023562550567,165726,120
1675,1.243610566941832,165825,120
1676,1.2440672127497836,165924,120
1677,1.2449489574103163,166023,120
1678,1.24438799890517,166122,120
1679,1.2447806966663784,166221,120
1680,1.2444647165769196,166320,120
1681,1.2439877098052043,166419,120
1682,1.2455061943769878,166518,120
1683,1.2459957165782847,166617,120
1684,1.2462711935280433,166716,120
1685,1.2464962494683958,166815,120
1686,1.2470098041394391,166914,120
1687,1.2467369819033125,167013,120
1688,1.2478596882826012,167112,120
1689,1.24743627506435,167211,120
1690,1.2464934151562674,167310,120
1691,1.2468535960038432,167409,120
1692,1.2462300390168397,167508,120
1693,1.2456731798670155,167607,120
1694,1.2450598388826974,167706,120
1695,1.2447699592596251,167805,120
1696,1.2442816853643419,167904,120
1697,1.243264345938669,168003,120
1698,1.2426233337070678,168102,120
1699,1.2429830840269189,168201,120
1700,1.243418103814832,168300,120
1701,1.2431104966983046,168399,120
1702,1.2427123713737316,168498,120
1703,1.2431346187224646,168597,120
1704,1.2434930510541988,168696,120
1705,1.2430553485804832,168795,120
1706,1.2426266488654767,168894,120
1707,1.2418395635832755,168993,120
1708,1.2416432441600622,169092,120
