min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
414,124.157849,201.998862,1.002799,,0.591423,0.763090,0.539185,0.589811,0.583062,0.483883,0.527437,0.587353,0.601248,0.547328,0.701770,0.553439,0.636853,0.571976,0.441811,0.660678,0.541730,0.548420,0.508476,0.467723,,-0.684066,-2.909441,-0.672063,1.853723,-2.146351,2.079844,-1.939126,1.015902,1.750837,-0.308677,0.910008,-2.847738,0.893886,-1.133834,1.091580,1.568525,-2.531582,2.944145,-0.908786,-3.026787,,8.728562
415,124.157849,204.613705,1.002348,,0.595249,0.759321,0.546303,0.591692,0.586197,0.487118,0.537784,0.590722,0.618364,0.551671,0.708741,0.556967,0.642199,0.574201,0.440838,0.656799,0.538071,0.540654,0.506747,0.460149,,-0.684066,-2.909441,-0.672063,1.853723,-2.146351,2.079844,-1.939126,1.015902,1.750837,-0.308677,0.910008,-2.847738,0.893886,-1.133834,1.091580,1.568525,-2.531582,2.944145,-0.908786,-3.026787,,8.723907
416,108.633794,204.613705,1.007837,,0.602829,0.742674,0.542457,0.584540,0.580802,0.472220,0.535170,0.597068,0.612779,0.547304,0.704185,0.547400,0.638274,0.573971,0.438409,0.656220,0.543423,0.540890,0.513792,0.451824,,-0.467909,-0.762803,0.820133,2.697508,-2.064835,1.892031,-3.038798,1.011464,1.719880,-1.958193,1.103467,-2.873647,-0.059476,-1.002555,-0.068053,1.022719,-3.094974,2.823238,-0.590763,-2.108432,,8.734415
417,108.633794,204.613705,1.007426,,0.606257,0.735157,0.545014,0.582633,0.575654,0.491234,0.530858,0.592855,0.606138,0.542291,0.693208,0.546942,0.639036,0.573863,0.435232,0.647489,0.535525,0.555088,0.517950,0.450588,,-0.467909,-0.762803,0.820133,2.697508,-2.064835,1.892031,-3.038798,1.011464,1.719880,-1.958193,1.103467,-2.873647,-0.059476,-1.002555,-0.068053,1.022719,-3.094974,2.823238,-0.590763,-2.108432,,8.745596
418,108.633794,204.613705,1.006942,,0.613084,0.729492,0.546149,0.577992,0.573684,0.490894,0.531454,0.599054,0.605948,0.545302,0.688583,0.547196,0.654294,0.575372,0.437056,0.640601,0.546121,0.553926,0.516761,0.457357,,-0.467909,-0.762803,0.820133,2.697508,-2.064835,1.892031,-3.038798,1.011464,1.719880,-1.958193,1.103467,-2.873647,-0.059476,-1.002555,-0.068053,1.022719,-3.094974,2.823238,-0.590763,-2.108432,,8.751525
419,108.633794,204.613705,1.006051,,0.604090,0.738725,0.552816,0.585377,0.575237,0.486482,0.539426,0.595288,0.611636,0.540842,0.701497,0.546994,0.650658,0.566569,0.451863,0.627806,0.543763,0.553854,0.513744,0.449979,,-0.467909,-0.762803,0.820133,2.697508,-2.064835,1.892031,-3.038798,1.011464,1.719880,-1.958193,1.103467,-2.873647,-0.059476,-1.002555,-0.068053,1.022719,-3.094974,2.823238,-0.590763,-2.108432,,8.747603
420,108.633794,204.613705,1.006151,,0.611794,0.735952,0.547305,0.589929,0.573092,0.484710,0.541900,0.593086,0.609979,0.550355,0.683970,0.536969,0.652048,0.573293,0.456054,0.631499,0.549052,0.552653,0.507718,0.447604,,-0.467909,-0.762803,0.820133,2.697508,-2.064835,1.892031,-3.038798,1.011464,1.719880,-1.958193,1.103467,-2.873647,-0.059476,-1.002555,-0.068053,1.022719,-3.094974,2.823238,-0.590763,-2.108432,,8.749143
421,136.373386,204.613705,1.006169,,0.614628,0.733423,0.547874,0.576892,0.563681,0.482000,0.544327,0.594916,0.607683,0.558524,0.681402,0.536810,0.640090,0.574370,0.457535,0.615554,0.550876,0.543743,0.507947,0.454423,,-0.245671,-2.921634,-0.829321,2.067454,-2.369654,2.523691,-2.819701,1.402371,2.141997,-0.964332,1.151261,-3.032526,0.998223,-2.134836,1.331896,0.849518,-2.368851,3.067626,-0.024800,-2.822711,,8.747068
422,136.671014,204.613705,1.003610,,0.613429,0.731348,0.543733,0.578708,0.568131,0.477782,0.541405,0.592816,0.601195,0.553592,0.687606,0.538621,0.634911,0.573254,0.451615,0.610563,0.540804,0.533737,0.508870,0.454265,,-2.664686,-1.840998,0.094999,2.497172,-2.991541,1.754955,-2.297602,0.913599,1.868656,-0.040225,1.052170,-3.085779,1.618913,-2.039443,1.072683,0.986337,-2.284700,2.779267,0.861077,-3.254854,,8.752537
423,136.671014,204.613705,1.004787,,0.600113,0.730886,0.534682,0.572172,0.570373,0.473882,0.548187,0.587449,0.595449,0.552746,0.685566,0.537447,0.635129,0.579178,0.452388,0.610788,0.526765,0.523287,0.506278,0.454834,,-2.664686,-1.840998,0.094999,2.497172,-2.991541,1.754955,-2.297602,0.913599,1.868656,-0.040225,1.052170,-3.085779,1.618913,-2.039443,1.072683,0.986337,-2.284700,2.779267,0.861077,-3.254854,,8.754157
424,131.781661,204.613705,1.003391,,0.598108,0.727632,0.532164,0.571553,0.563232,0.472387,0.544510,0.591684,0.594091,0.558601,0.685191,0.551416,0.631617,0.585391,0.447933,0.593023,0.526451,0.518412,0.508781,0.465103,,-0.019958,-3.079510,0.852218,0.930589,-2.207955,1.975319,-4.112160,2.228314,2.775801,-1.130555,0.351651,-3.900849,0.670758,-1.779767,1.461057,1.713903,-2.059422,3.207002,-0.860139,-2.016299,,8.747771
425,131.781661,204.613705,1.002820,,0.586415,0.727109,0.554241,0.560038,0.570429,0.471717,0.541998,0.582760,0.595227,0.555479,0.680962,0.551953,0.620459,0.594108,0.448596,0.595623,0.539377,0.493916,0.504532,0.468583,,-0.019958,-3.079510,0.852218,0.930589,-2.207955,1.975319,-4.112160,2.228314,2.775801,-1.130555,0.351651,-3.900849,0.670758,-1.779767,1.461057,1.713903,-2.059422,3.207002,-0.860139,-2.016299,,8.745547
426,124.181103,204.613705,1.002144,,0.583737,0.721868,0.552002,0.556517,0.554810,0.462621,0.542407,0.592300,0.593630,0.548518,0.673662,0.550742,0.609739,0.591494,0.448088,0.601748,0.532019,0.492128,0.494153,0.466431,,-0.659059,-2.064765,-0.779262,1.983047,-2.233525,2.978896,-2.820620,1.311060,1.649699,-0.855938,2.046614,-3.915572,0.804449,-1.088101,0.769146,1.100307,-1.766340,2.962058,-1.287362,-3.134732,,8.744271
427,105.204070,204.613705,1.000494,,0.577715,0.723255,0.543443,0.566003,0.543895,0.474307,0.548651,0.592631,0.594686,0.547585,0.679147,0.552087,0.602353,0.600523,0.443405,0.608227,0.544468,0.498091,0.490712,0.464113,,-0.988824,-1.240754,-0.139231,1.006364,-1.995191,2.053787,-1.944107,1.283592,0.880025,-1.009673,1.592475,-2.935383,1.167830,-0.801689,0.610226,0.981399,-2.263353,1.985616,-1.183761,-2.059346,,8.744691
428,105.204070,204.613705,1.001038,,0.569038,0.724828,0.537623,0.561088,0.543831,0.483215,0.552180,0.591906,0.598489,0.551541,0.688629,0.543306,0.602845,0.602064,0.439958,0.604817,0.557954,0.493184,0.493285,0.461508,,-0.988824,-1.240754,-0.139231,1.006364,-1.995191,2.053787,-1.944107,1.283592,0.880025,-1.009673,1.592475,-2.935383,1.167830,-0.801689,0.610226,0.981399,-2.263353,1.985616,-1.183761,-2.059346,,8.746428
429,105.204070,204.613705,1.001162,,0.569411,0.720945,0.536598,0.560631,0.542493,0.474440,0.550168,0.581926,0.597283,0.532163,0.683504,0.547735,0.596700,0.600657,0.443294,0.590226,0.551977,0.491248,0.507681,0.457740,,-0.988824,-1.240754,-0.139231,1.006364,-1.995191,2.053787,-1.944107,1.283592,0.880025,-1.009673,1.592475,-2.935383,1.167830,-0.801689,0.610226,0.981399,-2.263353,1.985616,-1.183761,-2.059346,,8.758729
430,105.204070,204.613705,1.001082,,0.579365,0.733187,0.551314,0.561678,0.550223,0.472219,0.564168,0.587568,0.597881,0.529447,0.681227,0.553320,0.599969,0.602419,0.443037,0.594510,0.546201,0.491102,0.495389,0.459403,,-0.988824,-1.240754,-0.139231,1.006364,-1.995191,2.053787,-1.944107,1.283592,0.880025,-1.009673,1.592475,-2.935383,1.167830,-0.801689,0.610226,0.981399,-2.263353,1.985616,-1.183761,-2.059346,,8.761707
431,105.204070,204.613705,1.000867,,0.578351,0.727923,0.574483,0.562150,0.552084,0.479704,0.556655,0.587784,0.605080,0.531130,0.684144,0.560956,0.619542,0.598507,0.445152,0.605841,0.549456,0.480865,0.504158,0.461455,,-0.988824,-1.240754,-0.139231,1.006364,-1.995191,2.053787,-1.944107,1.283592,0.880025,-1.009673,1.592475,-2.935383,1.167830,-0.801689,0.610226,0.981399,-2.263353,1.985616,-1.183761,-2.059346,,8.761289
432,105.204070,204.613705,1.001625,,0.573628,0.725844,0.565579,0.556482,0.539618,0.481991,0.553200,0.584140,0.600959,0.524054,0.672857,0.559039,0.620419,0.598242,0.445106,0.601277,0.553099,0.477449,0.501227,0.446454,,-0.988824,-1.240754,-0.139231,1.006364,-1.995191,2.053787,-1.944107,1.283592,0.880025,-1.009673,1.592475,-2.935383,1.167830,-0.801689,0.610226,0.981399,-2.263353,1.985616,-1.183761,-2.059346,,8.754785
433,122.124633,204.613705,1.002373,,0.568918,0.720701,0.568153,0.543546,0.537727,0.479824,0.557463,0.590120,0.603068,0.522054,0.652935,0.557274,0.644139,0.603166,0.451190,0.602789,0.547489,0.482381,0.506201,0.445429,,-0.641247,-1.067655,1.271389,0.937693,-2.976518,1.971073,-3.790529,2.965083,2.067835,-0.914318,1.017767,-3.136205,-0.358901,-2.192042,1.537129,1.435362,-3.116658,2.920931,-1.041673,-1.888516,,8.749381
434,122.124633,204.613705,1.001027,,0.574542,0.702819,0.565681,0.549364,0.542287,0.473311,0.544022,0.591362,0.597093,0.523775,0.647962,0.563650,0.643570,0.605446,0.453063,0.625590,0.548226,0.471705,0.497620,0.450379,,-0.641247,-1.067655,1.271389,0.937693,-2.976518,1.971073,-3.790529,2.965083,2.067835,-0.914318,1.017767,-3.136205,-0.358901,-2.192042,1.537129,1.435362,-3.116658,2.920931,-1.041673,-1.888516,,8.747935
435,122.124633,204.613705,1.004582,,0.569409,0.700239,0.549864,0.550711,0.541574,0.467882,0.543346,0.586346,0.599583,0.556108,0.645447,0.555422,0.648605,0.602976,0.459977,0.624295,0.547256,0.476502,0.486712,0.450650,,-0.641247,-1.067655,1.271389,0.937693,-2.976518,1.971073,-3.790529,2.965083,2.067835,-0.914318,1.017767,-3.136205,-0.358901,-2.192042,1.537129,1.435362,-3.116658,2.920931,-1.041673,-1.888516,,8.749843
436,122.124633,204.613705,1.005370,,0.578320,0.686368,0.549703,0.545779,0.533233,0.464402,0.542886,0.568355,0.602692,0.556219,0.639616,0.553342,0.648109,0.599827,0.450200,0.620155,0.545090,0.470287,0.471282,0.452441,,-0.641247,-1.067655,1.271389,0.937693,-2.976518,1.971073,-3.790529,2.965083,2.067835,-0.914318,1.017767,-3.136205,-0.358901,-2.192042,1.537129,1.435362,-3.116658,2.920931,-1.041673,-1.888516,,8.759329
437,119.070173,204.613705,1.004544,,0.592296,0.683993,0.546470,0.544214,0.531054,0.468966,0.542297,0.568867,0.605498,0.552963,0.637618,0.562750,0.650850,0.597921,0.448706,0.622844,0.538688,0.470944,0.464972,0.444896,,-1.609084,-1.726854,0.103493,1.098592,-2.669935,2.830774,-2.305490,2.864189,2.136023,-1.244216,1.921126,-1.984994,1.016312,-2.856957,0.917938,0.736151,-3.231060,2.880909,-0.933464,-2.943451,,8.766681
438,111.994184,204.613705,1.002067,,0.592235,0.693206,0.560846,0.553323,0.528152,0.468611,0.544907,0.558905,0.630134,0.568117,0.633816,0.555267,0.664267,0.585750,0.454182,0.608625,0.530486,0.465082,0.457405,0.451727,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.763036
439,111.994184,204.613705,1.001682,,0.575838,0.686243,0.568007,0.554030,0.525807,0.470924,0.540027,0.563030,0.629674,0.562770,0.622944,0.545891,0.661023,0.580429,0.451285,0.592056,0.529410,0.457942,0.457376,0.453020,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.768747
440,111.994184,204.278164,1.000388,,0.576113,0.681136,0.562064,0.546248,0.523190,0.458976,0.541821,0.570545,0.624675,0.560212,0.638305,0.548964,0.649760,0.592675,0.447762,0.580109,0.532430,0.468266,0.454664,0.450167,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.777293
441,111.994184,204.278164,1.000961,,0.577063,0.670188,0.555042,0.557480,0.522709,0.461669,0.546825,0.570145,0.614331,0.560398,0.636385,0.547387,0.639420,0.583461,0.440916,0.586226,0.536497,0.477251,0.464319,0.450412,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.774829
442,111.994184,204.278164,1.000162,,0.579112,0.660689,0.553707,0.562208,0.510867,0.466475,0.542603,0.567335,0.615381,0.556261,0.624751,0.544355,0.631602,0.593314,0.443738,0.585221,0.530608,0.477084,0.461981,0.438218,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.778031
443,111.994184,204.278164,1.000649,,0.579048,0.645421,0.565512,0.559560,0.501196,0.462685,0.550657,0.562370,0.601459,0.548920,0.627944,0.553244,0.639161,0.581686,0.441164,0.578104,0.531679,0.481150,0.459575,0.439075,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.777085
444,111.994184,204.278164,1.001249,,0.574694,0.643334,0.565710,0.557178,0.495224,0.449270,0.540409,0.560073,0.604560,0.540443,0.610170,0.556935,0.629541,0.576665,0.436464,0.583451,0.528289,0.474493,0.461178,0.440646,,-0.962347,-2.937307,1.248129,1.255889,-1.984226,2.891991,-3.939181,3.040738,3.148185,-1.737751,1.932103,-3.766246,0.654854,-3.062117,1.602985,1.788503,-2.904554,2.990020,-2.142594,-2.117072,,8.780171
445,112.070436,204.278164,1.000531,,0.571143,0.650004,0.566481,0.551521,0.495127,0.444921,0.536090,0.562580,0.605946,0.546059,0.591224,0.554617,0.631174,0.583565,0.429494,0.586877,0.525878,0.477755,0.465802,0.434715,,-1.048704,-3.045478,-0.959664,1.824963,-1.188098,2.869676,-2.877057,0.888326,2.912683,-2.308605,1.113229,-1.915268,1.194539,-1.794714,0.254270,0.309702,-2.114706,3.236227,-0.231297,-2.120023,,8.787339
446,112.070436,204.278164,1.000177,,0.569177,0.673733,0.560129,0.550426,0.494897,0.446505,0.533934,0.557151,0.602530,0.546486,0.603186,0.559560,0.631621,0.565428,0.436262,0.590600,0.521972,0.476853,0.465783,0.433919,,-1.048704,-3.045478,-0.959664,1.824963,-1.188098,2.869676,-2.877057,0.888326,2.912683,-2.308605,1.113229,-1.915268,1.194539,-1.794714,0.254270,0.309702,-2.114706,3.236227,-0.231297,-2.120023,,8.787501
447,117.991502,204.278164,1.000000,,0.566467,0.660708,0.549497,0.566143,0.497739,0.448422,0.526615,0.550625,0.602326,0.530403,0.605128,0.548805,0.630474,0.569026,0.438455,0.591443,0.522847,0.483309,0.464740,0.429503,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.781508
448,114.617213,204.278164,1.000000,,0.567746,0.658805,0.544416,0.572406,0.492036,0.459815,0.525926,0.542088,0.600360,0.532000,0.598594,0.548452,0.621297,0.574594,0.430399,0.583459,0.524035,0.476410,0.462401,0.425533,,-0.945966,-2.730454,-0.143846,2.025701,-2.230912,3.292932,-2.805912,2.190360,1.903868,-0.652817,0.055144,-3.028901,0.045242,-2.221786,0.185893,2.114875,-1.783013,3.695646,-1.034423,-2.931631,,8.784287
449,114.617213,204.278164,1.000000,,0.562221,0.649082,0.537832,0.581675,0.488273,0.457892,0.525823,0.535996,0.587061,0.511674,0.605941,0.542390,0.615444,0.572760,0.427813,0.586732,0.528884,0.470860,0.452788,0.424972,,-0.945966,-2.730454,-0.143846,2.025701,-2.230912,3.292932,-2.805912,2.190360,1.903868,-0.652817,0.055144,-3.028901,0.045242,-2.221786,0.185893,2.114875,-1.783013,3.695646,-1.034423,-2.931631,,8.779176
450,114.617213,204.278164,1.000865,,0.541781,0.651716,0.535586,0.579244,0.493466,0.461209,0.522878,0.535218,0.589476,0.514100,0.594490,0.536514,0.614659,0.567346,0.432318,0.585650,0.530283,0.468726,0.449400,0.422456,,-0.945966,-2.730454,-0.143846,2.025701,-2.230912,3.292932,-2.805912,2.190360,1.903868,-0.652817,0.055144,-3.028901,0.045242,-2.221786,0.185893,2.114875,-1.783013,3.695646,-1.034423,-2.931631,,8.778592
451,117.991502,204.278164,1.001779,,0.548818,0.665794,0.538899,0.587894,0.493222,0.455629,0.513310,0.535315,0.589848,0.509587,0.590894,0.533083,0.609983,0.558447,0.431178,0.577827,0.525044,0.469916,0.447891,0.423189,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.787922
452,117.991502,204.278164,1.001535,,0.548410,0.658171,0.541784,0.583594,0.505383,0.458745,0.513043,0.529009,0.584993,0.503176,0.577520,0.522105,0.612355,0.551324,0.439471,0.572868,0.524589,0.475498,0.443528,0.428690,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.789448
453,117.991502,204.278164,1.000000,,0.561859,0.663534,0.533616,0.579554,0.496119,0.455487,0.507984,0.528976,0.578682,0.501939,0.579165,0.518939,0.604573,0.537694,0.436896,0.561316,0.517978,0.464411,0.439233,0.426719,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.790119
454,117.991502,204.278164,1.000000,,0.558773,0.655979,0.531629,0.572771,0.489284,0.454043,0.508473,0.531272,0.568959,0.497540,0.576175,0.510140,0.601090,0.539995,0.429031,0.563611,0.519920,0.453131,0.432480,0.426328,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.783495
455,117.991502,204.278164,1.000000,,0.553743,0.643400,0.524859,0.566582,0.482398,0.460780,0.513818,0.525676,0.572794,0.489411,0.572147,0.511796,0.580910,0.536717,0.418278,0.561993,0.524833,0.452259,0.431185,0.421599,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.781231
456,117.991502,204.278164,1.000099,,0.554433,0.640157,0.526242,0.564989,0.487528,0.461361,0.504155,0.518653,0.573420,0.484330,0.564510,0.495068,0.594051,0.532309,0.418406,0.573305,0.518825,0.461884,0.429429,0.422334,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.778387
457,117.991502,204.278164,1.000000,,0.546904,0.642764,0.522586,0.556243,0.491651,0.455041,0.502631,0.509476,0.565915,0.484702,0.569521,0.500003,0.586025,0.535955,0.417800,0.580656,0.518295,0.457772,0.424879,0.423640,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.779742
458,117.991502,204.278164,1.000000,,0.551111,0.636866,0.515570,0.557895,0.501199,0.453570,0.505806,0.508314,0.564825,0.481463,0.588387,0.506997,0.570487,0.529722,0.417569,0.572951,0.517053,0.457843,0.425050,0.428832,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.776182
459,117.991502,204.278164,1.000130,,0.547635,0.634106,0.511589,0.562431,0.499525,0.450413,0.506930,0.512207,0.571860,0.479569,0.591200,0.504790,0.570994,0.533951,0.410635,0.575780,0.508590,0.461548,0.429649,0.444584,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.771367
460,117.991502,204.278164,1.000196,,0.553792,0.630807,0.502417,0.566344,0.495058,0.436589,0.497318,0.515748,0.553780,0.474202,0.585804,0.502168,0.573541,0.531259,0.410376,0.574444,0.501086,0.462088,0.426203,0.438285,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.783766
461,117.991502,204.278164,1.001606,,0.552919,0.628367,0.501842,0.559302,0.495559,0.438337,0.487514,0.505412,0.553609,0.461821,0.590831,0.505751,0.571897,0.524425,0.413953,0.582311,0.497209,0.453441,0.419573,0.446066,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.786456
462,117.991502,204.278164,1.000600,,0.552202,0.620886,0.489382,0.548431,0.481505,0.438384,0.481425,0.503469,0.557881,0.455959,0.581838,0.499820,0.554543,0.518417,0.409221,0.576632,0.500672,0.447968,0.428527,0.437630,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.798456
463,117.991502,204.278164,1.001996,,0.551839,0.610849,0.484155,0.549603,0.477910,0.446038,0.472818,0.496211,0.553357,0.454747,0.580088,0.496318,0.548050,0.512507,0.406530,0.563136,0.504107,0.451292,0.427567,0.430962,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.789759
464,117.991502,204.278164,1.005934,,0.550237,0.617203,0.487717,0.555086,0.485778,0.442663,0.476613,0.507219,0.556990,0.472726,0.575032,0.498249,0.541704,0.505430,0.413257,0.556367,0.501406,0.452855,0.427294,0.441880,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.790635
465,117.991502,204.278164,1.004205,,0.544543,0.602559,0.487480,0.554423,0.487774,0.437714,0.474662,0.505775,0.555227,0.478477,0.573060,0.486657,0.538671,0.500679,0.412236,0.553645,0.493190,0.447353,0.427167,0.438371,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.781619
466,117.991502,204.278164,1.006738,,0.539332,0.622977,0.480443,0.551006,0.471690,0.447432,0.479516,0.540158,0.552360,0.470264,0.574681,0.484417,0.535091,0.492622,0.413525,0.551812,0.495078,0.442577,0.425443,0.440282,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.808187
467,117.991502,204.278164,1.004376,,0.537196,0.625846,0.476671,0.562825,0.477110,0.454627,0.474719,0.538909,0.547457,0.475024,0.575508,0.482855,0.534455,0.486294,0.409956,0.535710,0.514564,0.444145,0.429489,0.443088,,0.074265,-0.991380,0.135363,0.973195,-2.137795,2.997321,-3.156298,2.170592,1.690575,-0.799050,0.052079,-3.274653,0.004852,-1.910322,1.192205,1.573909,-2.255674,2.676924,-1.168147,-2.847961,,8.808473
468,122.653875,201.998862,1.002974,,0.539025,0.621058,0.495319,0.573313,0.473590,0.451285,0.469554,0.539054,0.540624,0.470859,0.575434,0.493435,0.531790,0.488971,0.398431,0.528079,0.521450,0.442197,0.422103,0.453459,,-1.259559,-2.052178,0.098077,3.194294,-2.303734,2.362482,-3.186277,2.172132,2.139307,-1.991761,1.326182,-2.191322,-0.138163,-2.319031,1.182914,2.032702,-4.020864,4.074822,-0.099660,-4.020362,,8.810790
469,122.653875,201.998862,1.004672,,0.534792,0.620554,0.507782,0.567252,0.471913,0.451559,0.468957,0.544465,0.538279,0.471474,0.572817,0.496636,0.527603,0.494549,0.400895,0.531908,0.530578,0.439271,0.431480,0.453641,,-1.259559,-2.052178,0.098077,3.194294,-2.303734,2.362482,-3.186277,2.172132,2.139307,-1.991761,1.326182,-2.191322,-0.138163,-2.319031,1.182914,2.032702,-4.020864,4.074822,-0.099660,-4.020362,,8.816991
470,122.653875,201.998862,1.006262,,0.541133,0.634465,0.538889,0.567266,0.478750,0.446277,0.465818,0.546352,0.531660,0.474475,0.569388,0.509070,0.523299,0.492228,0.401340,0.531641,0.522653,0.431710,0.433761,0.450127,,-1.259559,-2.052178,0.098077,3.194294,-2.303734,2.362482,-3.186277,2.172132,2.139307,-1.991761,1.326182,-2.191322,-0.138163,-2.319031,1.182914,2.032702,-4.020864,4.074822,-0.099660,-4.020362,,8.836065
471,116.937298,201.998862,1.009588,,0.541167,0.629572,0.540527,0.570769,0.475685,0.445542,0.464172,0.542727,0.512898,0.474350,0.558959,0.507946,0.525755,0.487715,0.396775,0.518027,0.523771,0.433959,0.430102,0.445786,,-0.880102,-1.704965,0.982535,2.648615,-1.999583,3.606426,-3.658555,1.878876,2.668197,-1.956165,1.098986,-4.061114,0.195800,-2.912952,1.191552,0.801230,-2.016135,3.109426,-1.027460,-2.964612,,8.838024
