min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
175,165.935036,459.525784,1.000000,,0.992096,1.165745,1.221280,1.225477,0.727742,0.749301,0.864439,1.162687,0.790379,0.879298,0.779839,0.885423,0.795963,0.920760,0.951326,0.958160,0.873975,1.703546,0.810816,1.139465,,-1.957580,3.826868,1.408104,1.411362,-1.825124,-3.799386,-0.782960,2.445239,-2.279140,-1.036996,-3.948430,-0.763673,-2.699473,-0.937020,-1.491404,1.078074,-1.747888,2.368647,-0.116549,1.088490,,8.981868
176,162.749101,459.525784,1.000037,,0.983552,1.161787,1.218029,1.185325,0.717253,0.754644,0.866496,1.147960,0.785890,0.882107,0.777233,0.881336,0.801151,0.921371,0.941079,0.934570,0.872240,1.678500,0.811801,1.140478,,-1.534971,3.615252,1.649215,2.630799,-2.824509,-1.975774,-1.567616,1.425443,-1.365169,-1.643087,-2.976376,-1.902010,-0.945847,-1.878971,-2.035205,-0.066985,-0.782205,2.917178,-0.973875,1.395771,,8.984590
177,162.749101,310.998497,1.000000,,0.983813,1.132786,1.216174,1.144904,0.716640,0.747568,0.849285,1.128717,0.768846,0.811121,0.766878,0.865687,0.799610,0.900205,0.934178,0.933403,0.857012,1.664827,0.775360,1.096847,,-1.534971,3.615252,1.649215,2.630799,-2.824509,-1.975774,-1.567616,1.425443,-1.365169,-1.643087,-2.976376,-1.902010,-0.945847,-1.878971,-2.035205,-0.066985,-0.782205,2.917178,-0.973875,1.395771,,9.002575
178,138.692637,310.998497,1.000000,,0.970375,1.120509,1.219146,1.113285,0.697804,0.743406,0.840394,1.108825,0.769909,0.792206,0.766829,0.848419,0.794383,0.881852,0.907804,0.899755,0.854158,1.649233,0.768378,1.101384,,-2.233362,3.621795,2.134125,3.025502,-4.009120,-2.639416,-2.325182,3.053902,-0.978139,-2.259321,-2.932198,-1.912086,-0.916349,-1.782963,-2.080713,0.130039,-1.422010,2.551466,0.074579,2.039814,,9.012373
179,138.692637,310.998497,1.000000,,0.987716,1.095859,1.206588,1.093453,0.689277,0.748949,0.838186,1.102121,0.766696,0.781261,0.769916,0.831605,0.780201,0.872145,0.909951,0.904918,0.849766,1.648528,0.766123,1.099336,,-2.233362,3.621795,2.134125,3.025502,-4.009120,-2.639416,-2.325182,3.053902,-0.978139,-2.259321,-2.932198,-1.912086,-0.916349,-1.782963,-2.080713,0.130039,-1.422010,2.551466,0.074579,2.039814,,9.044519
180,138.692637,310.998497,1.002042,,1.027461,1.089142,1.219646,1.067007,0.693790,0.764766,0.846328,1.094428,0.767670,0.776078,0.757535,0.805390,0.767504,0.864233,0.915068,0.897811,0.864759,1.626903,0.753179,1.127523,,-2.233362,3.621795,2.134125,3.025502,-4.009120,-2.639416,-2.325182,3.053902,-0.978139,-2.259321,-2.932198,-1.912086,-0.916349,-1.782963,-2.080713,0.130039,-1.422010,2.551466,0.074579,2.039814,,9.089853
181,151.122280,310.998497,1.001957,,1.017627,1.065306,1.214025,1.043851,0.682544,0.781467,0.842930,1.085881,0.764889,0.774995,0.750471,0.804466,0.754290,0.854043,0.921196,0.887631,0.875158,1.607288,0.750735,1.111999,,-2.082967,2.474003,1.860634,2.508765,-2.842776,-4.995472,-0.962847,3.022838,-3.641079,-2.492761,-2.703559,-1.955875,-2.381213,-1.936328,-4.035859,-0.051916,-0.558616,3.002142,1.561535,1.882496,,9.071807
182,151.849803,310.998497,1.000801,,1.012738,1.046233,1.192902,1.025654,0.667588,0.764871,0.860902,1.078720,0.776148,0.766003,0.715224,0.812455,0.748866,0.851821,0.916467,0.898215,0.877424,1.555895,0.735834,1.097253,,-2.051909,3.789812,2.313145,3.511712,-2.026469,-2.955970,-1.890682,4.027736,-3.271546,-2.143718,-2.013980,-3.055973,-2.113810,-2.782114,-3.204145,-1.145928,-1.248206,3.236444,-1.977400,2.377475,,9.085857
183,151.849803,310.998497,1.002680,,0.990428,1.063510,1.178580,1.022923,0.669944,0.765474,0.879272,1.087909,0.768529,0.759025,0.717724,0.807892,0.743126,0.841735,0.911992,0.899704,0.861324,1.543821,0.731443,1.072311,,-2.051909,3.789812,2.313145,3.511712,-2.026469,-2.955970,-1.890682,4.027736,-3.271546,-2.143718,-2.013980,-3.055973,-2.113810,-2.782114,-3.204145,-1.145928,-1.248206,3.236444,-1.977400,2.377475,,9.098578
184,140.176665,310.998497,1.003313,,0.993405,1.044263,1.170900,1.022654,0.664492,0.780178,0.871747,1.099308,0.795931,0.755654,0.707341,0.776597,0.744995,0.836196,0.897925,0.907498,0.844477,1.554979,0.728350,1.062367,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.117522
185,140.176665,310.998497,1.003045,,0.970532,1.033588,1.149990,1.007372,0.656443,0.775450,0.866245,1.087911,0.784293,0.769084,0.699534,0.766935,0.746294,0.833477,0.889710,0.907341,0.835146,1.536663,0.728093,1.040884,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.132877
186,140.176665,310.998497,1.002348,,0.948656,1.032741,1.171774,0.997437,0.650874,0.785111,0.845799,1.071532,0.798919,0.761180,0.691394,0.761968,0.745804,0.832996,0.906412,0.885872,0.833053,1.532295,0.730333,1.034939,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.135468
187,140.176665,310.998497,1.001016,,0.952790,0.999346,1.169856,0.987365,0.635061,0.764301,0.835124,1.051169,0.800458,0.757435,0.688664,0.756915,0.743877,0.804720,0.890503,0.876165,0.828120,1.501662,0.717068,1.025778,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.142282
188,140.176665,310.998497,1.001040,,0.941628,0.992958,1.153988,0.986967,0.644011,0.753308,0.825211,1.040956,0.792016,0.765148,0.676874,0.751456,0.743656,0.810163,0.880792,0.859473,0.828924,1.496769,0.710720,1.008093,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.138451
189,140.176665,310.998497,1.000000,,0.930169,0.980530,1.150391,0.985680,0.652296,0.758350,0.823950,1.039100,0.799399,0.758561,0.670659,0.745819,0.741718,0.807432,0.858854,0.859756,0.811533,1.469622,0.707022,1.011254,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.156143
190,140.176665,310.998497,1.000000,,0.932993,0.974388,1.146738,0.981018,0.669758,0.765399,0.815187,1.002136,0.804535,0.753163,0.667687,0.746540,0.731795,0.801636,0.867818,0.854971,0.821293,1.468080,0.700888,1.002155,,-1.117056,2.501361,1.274138,2.480114,-1.854863,-3.100769,-1.954153,2.982605,-1.759483,-2.256161,-2.223351,-0.919372,-3.016324,-2.272909,-0.971063,0.639842,-1.186564,1.755654,-1.056805,0.881920,,9.161223
191,138.259999,310.998497,1.002365,,0.923656,0.978231,1.167582,0.968763,0.668592,0.767340,0.806954,0.952861,0.800336,0.747991,0.675868,0.745233,0.738605,0.779646,0.866410,0.844568,0.808845,1.457534,0.683006,1.000513,,-2.055746,3.510808,2.595494,3.462165,-2.045989,-2.894994,-1.413311,2.306816,-3.155457,-1.606059,-4.156964,-1.759428,-2.188155,-1.684125,-2.110463,0.480830,-0.647654,2.490012,-1.037043,1.978602,,9.169526
192,138.259999,310.998497,1.003938,,0.919339,0.966891,1.163072,0.966931,0.650612,0.776873,0.807333,0.948493,0.799370,0.737054,0.670687,0.751183,0.727834,0.771546,0.846145,0.823577,0.813189,1.419391,0.676242,0.996115,,-2.055746,3.510808,2.595494,3.462165,-2.045989,-2.894994,-1.413311,2.306816,-3.155457,-1.606059,-4.156964,-1.759428,-2.188155,-1.684125,-2.110463,0.480830,-0.647654,2.490012,-1.037043,1.978602,,9.177922
193,128.926300,310.998497,1.007259,,0.901487,0.958651,1.148610,0.956544,0.643527,0.765208,0.798820,0.944646,0.784826,0.727059,0.650098,0.748660,0.723864,0.768799,0.845997,0.823410,0.804718,1.403394,0.668744,0.981488,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.173993
194,128.926300,310.998497,1.007344,,0.891714,0.943319,1.135360,0.958483,0.649656,0.754477,0.795250,0.955094,0.778079,0.727373,0.644801,0.739755,0.721117,0.787671,0.838351,0.816073,0.784372,1.374596,0.672913,0.980313,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.188777
195,128.926300,310.998497,1.005294,,0.878106,0.934441,1.161387,0.946647,0.647392,0.757097,0.783221,0.942005,0.770352,0.722252,0.653987,0.736087,0.708418,0.801830,0.815734,0.821262,0.776180,1.365796,0.672664,0.975263,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.190989
196,128.926300,310.998497,1.006510,,0.857763,0.932791,1.142228,0.909818,0.640894,0.758337,0.765860,0.926047,0.771516,0.723747,0.642246,0.731172,0.694906,0.798316,0.802692,0.814454,0.783463,1.306053,0.675575,0.966395,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.199414
197,128.926300,310.998497,1.008219,,0.858391,0.923330,1.136917,0.901851,0.656534,0.779069,0.747918,0.919515,0.776157,0.752531,0.642059,0.729624,0.688513,0.797799,0.808144,0.826976,0.783819,1.299096,0.676536,0.980632,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.208717
198,128.926300,310.998497,1.007134,,0.856023,0.919677,1.130526,0.894578,0.642416,0.772667,0.750277,0.907674,0.777513,0.741457,0.645851,0.731093,0.676100,0.791132,0.811211,0.841385,0.774274,1.303351,0.689114,0.980116,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.223465
199,128.926300,310.998497,1.007024,,0.859180,0.906881,1.134625,0.888512,0.640208,0.761186,0.751162,0.888549,0.762263,0.726016,0.644127,0.723810,0.667915,0.781201,0.811834,0.827500,0.768135,1.307039,0.668857,0.984925,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.223333
200,128.926300,310.998497,1.005174,,0.849954,0.896642,1.119294,0.876408,0.632329,0.749895,0.728429,0.868438,0.746203,0.733541,0.642789,0.703503,0.661753,0.759798,0.799724,0.806573,0.763165,1.284746,0.674477,0.973273,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.229088
201,128.926300,310.998497,1.004513,,0.856355,0.882937,1.117499,0.865877,0.630913,0.750101,0.717297,0.833693,0.751637,0.740081,0.639903,0.706853,0.647401,0.752976,0.795185,0.818623,0.758686,1.264505,0.672147,0.958856,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.230057
202,128.926300,310.998497,1.004316,,0.840491,0.882090,1.102119,0.848552,0.618950,0.763129,0.724179,0.827845,0.749360,0.734158,0.639684,0.701529,0.643728,0.746774,0.778882,0.816680,0.767419,1.234102,0.661586,0.955573,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.226684
203,128.926300,310.998497,1.006089,,0.836019,0.876550,1.114374,0.827245,0.632674,0.759221,0.728635,0.817600,0.744979,0.734055,0.632807,0.690899,0.637988,0.750516,0.774975,0.805092,0.760021,1.221106,0.663431,0.944319,,-1.909690,1.844932,1.933570,2.874567,-2.133802,-3.878558,-1.762694,2.034602,-2.837478,-2.149022,-2.239385,-1.103680,-0.957703,-0.785851,-0.048832,-0.244318,-0.844454,2.356114,-0.009641,2.126324,,9.230775
204,124.578996,310.998497,1.007191,,0.838737,0.866569,1.101460,0.820282,0.631083,0.741957,0.721053,0.839946,0.747305,0.723023,0.626047,0.684932,0.627606,0.744792,0.780070,0.802791,0.757205,1.207266,0.660210,0.935672,,-1.547260,2.949889,1.942047,2.912291,-3.136247,-2.920216,-2.405314,2.816352,-1.200171,-1.007964,-3.044111,-2.022079,-1.755118,-1.918714,-0.871864,1.447575,-0.055296,3.912248,0.066625,1.109598,,9.221742
205,124.578996,310.998497,1.008492,,0.855364,0.842785,1.103633,0.809311,0.624620,0.739760,0.714070,0.824436,0.759996,0.714947,0.638610,0.689254,0.626819,0.747808,0.771680,0.784122,0.748981,1.195250,0.675310,0.925519,,-1.547260,2.949889,1.942047,2.912291,-3.136247,-2.920216,-2.405314,2.816352,-1.200171,-1.007964,-3.044111,-2.022079,-1.755118,-1.918714,-0.871864,1.447575,-0.055296,3.912248,0.066625,1.109598,,9.231013
206,124.578996,310.998497,1.007106,,0.857232,0.833426,1.083370,0.792283,0.615404,0.749851,0.715633,0.795852,0.757916,0.701384,0.630375,0.688847,0.629707,0.727803,0.767067,0.795217,0.735139,1.165238,0.655978,0.930464,,-1.547260,2.949889,1.942047,2.912291,-3.136247,-2.920216,-2.405314,2.816352,-1.200171,-1.007964,-3.044111,-2.022079,-1.755118,-1.918714,-0.871864,1.447575,-0.055296,3.912248,0.066625,1.109598,,9.233472
207,140.329822,310.998497,1.007886,,0.856412,0.825391,1.079375,0.780679,0.608936,0.748843,0.706964,0.773467,0.766521,0.710516,0.617251,0.683469,0.635525,0.726082,0.761626,0.791019,0.728046,1.171030,0.646558,0.925425,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.225577
208,140.329822,310.998497,1.007917,,0.851248,0.817136,1.067641,0.767041,0.610315,0.752047,0.714348,0.762029,0.768717,0.710437,0.616792,0.685843,0.641143,0.726437,0.768224,0.792639,0.717483,1.130317,0.647406,0.921887,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.244286
209,140.329822,310.998497,1.008483,,0.848521,0.801870,1.049129,0.746914,0.610251,0.763705,0.710965,0.756346,0.756530,0.702132,0.606977,0.681556,0.633167,0.746258,0.760285,0.796868,0.706698,1.117108,0.653978,0.932778,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.243571
210,140.329822,310.998497,1.006993,,0.836422,0.748031,1.047368,0.733407,0.607644,0.746583,0.719439,0.751140,0.748576,0.699508,0.602592,0.677470,0.636769,0.739544,0.766807,0.809378,0.704315,1.112498,0.646828,0.915351,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.252579
211,140.329822,310.998497,1.010250,,0.798958,0.737813,1.056097,0.729038,0.607294,0.748745,0.717226,0.728423,0.739608,0.695323,0.600857,0.678128,0.635946,0.714207,0.768786,0.802591,0.690067,1.072261,0.649758,0.914675,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.273546
212,140.329822,310.998497,1.010390,,0.790067,0.741396,1.034169,0.727565,0.599160,0.755212,0.700478,0.716594,0.728564,0.687635,0.595346,0.668860,0.630177,0.701390,0.770344,0.785112,0.706965,1.074032,0.645694,0.921334,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.292470
213,140.329822,310.998497,1.010402,,0.789731,0.742804,1.020149,0.722314,0.610325,0.761934,0.695923,0.721509,0.741541,0.694816,0.596657,0.671351,0.635448,0.709107,0.758107,0.775101,0.704599,1.088853,0.639796,0.919025,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.297971
214,140.329822,310.998497,1.009539,,0.799748,0.716131,1.024020,0.724584,0.612910,0.763429,0.688273,0.713315,0.745672,0.698088,0.589443,0.670207,0.656366,0.707192,0.753852,0.776222,0.706714,1.071745,0.640792,0.908885,,-1.049102,2.501566,3.388699,4.443242,-2.902571,-2.647692,-1.589021,2.927133,-3.035062,-2.150092,-3.823456,-1.087894,-2.205529,-3.072254,-0.985508,1.575988,-1.182313,2.652317,0.095428,0.884113,,9.293985
215,118.565855,310.998497,1.008666,,0.803429,0.704385,1.009496,0.715695,0.595887,0.749191,0.667967,0.696807,0.729616,0.695989,0.572426,0.643563,0.651809,0.716470,0.755282,0.764715,0.709155,1.028570,0.642268,0.887450,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.322170
216,118.565855,310.998497,1.008968,,0.805379,0.703647,1.011424,0.705938,0.592457,0.747175,0.659932,0.705350,0.727231,0.707948,0.568906,0.627739,0.662797,0.707722,0.764377,0.748892,0.711113,1.023661,0.636142,0.891026,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.323998
217,118.565855,310.998497,1.006288,,0.790065,0.699367,1.001607,0.691069,0.594557,0.727196,0.651820,0.703002,0.723335,0.695670,0.573810,0.609017,0.659719,0.705597,0.784332,0.745580,0.692750,1.007708,0.645769,0.869331,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.357891
218,118.565855,310.998497,1.005555,,0.798087,0.698025,1.013323,0.682375,0.594023,0.741486,0.626883,0.694999,0.717903,0.700899,0.584625,0.615063,0.669968,0.696296,0.766896,0.737406,0.689273,0.999881,0.650528,0.857066,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.360498
219,118.565855,310.998497,1.005868,,0.790037,0.704484,1.011439,0.676806,0.588513,0.722189,0.621983,0.690888,0.695087,0.693102,0.578561,0.605211,0.667341,0.687796,0.783869,0.736725,0.685497,0.992982,0.638960,0.854033,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.373657
220,118.565855,310.998497,1.007020,,0.782836,0.688211,0.990245,0.643146,0.596993,0.727008,0.601624,0.685234,0.688875,0.692825,0.561726,0.589706,0.666125,0.686698,0.766067,0.730748,0.677820,0.943595,0.617589,0.849105,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.383118
221,118.565855,310.998497,1.005238,,0.774068,0.680603,0.990718,0.652737,0.587523,0.737893,0.599846,0.686732,0.683815,0.684390,0.552934,0.581102,0.655472,0.678572,0.768538,0.730284,0.674640,0.931764,0.618333,0.832741,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.374465
222,118.565855,310.998497,1.005333,,0.772553,0.672689,0.985580,0.654277,0.584975,0.728562,0.592831,0.690163,0.683064,0.680934,0.539537,0.589271,0.652272,0.671534,0.756461,0.717896,0.682157,0.921112,0.614123,0.818231,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.359581
223,118.565855,310.998497,1.002840,,0.793681,0.680447,1.007172,0.632638,0.581766,0.742554,0.588369,0.687421,0.679196,0.667870,0.529428,0.558780,0.637150,0.662072,0.772884,0.704123,0.661253,0.916883,0.601729,0.805933,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.375656
224,118.565855,310.998497,1.003413,,0.790829,0.673412,0.993761,0.629248,0.572384,0.736331,0.582502,0.682373,0.668759,0.666726,0.520012,0.549707,0.637577,0.668722,0.773160,0.710246,0.655374,0.908585,0.608996,0.802627,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.384821
225,118.565855,310.998497,1.002359,,0.786675,0.672655,1.000382,0.618340,0.571246,0.735206,0.578013,0.658891,0.653994,0.668120,0.514581,0.552571,0.642761,0.668505,0.791970,0.702342,0.663833,0.899628,0.604829,0.784976,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.403618
226,118.565855,248.604767,1.002986,,0.797975,0.653811,0.984087,0.611458,0.572363,0.735333,0.573772,0.617034,0.621335,0.662831,0.509175,0.549180,0.629067,0.653997,0.784884,0.682721,0.652584,0.883352,0.600813,0.781540,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.402849
227,118.565855,248.604767,1.000673,,0.802161,0.642015,0.991072,0.604002,0.570770,0.724057,0.571867,0.619996,0.604411,0.658122,0.509731,0.535697,0.636298,0.644778,0.778730,0.676525,0.643750,0.862273,0.585251,0.796163,,-2.975187,2.735843,0.817942,3.127329,-2.102511,-3.093028,-2.059592,3.510062,-1.821605,-1.995836,-2.097485,-1.870044,-1.814618,-1.626824,-0.015651,-0.026977,-0.989839,3.061899,0.056020,1.376724,,9.413918
228,151.269870,248.604767,1.000000,,0.800138,0.631134,0.993466,0.606546,0.582264,0.713880,0.576368,0.617868,0.601619,0.652862,0.510438,0.533057,0.641049,0.635164,0.772000,0.679658,0.636136,0.848409,0.572425,0.784262,,-3.136309,3.022493,2.083831,4.014076,-3.122566,-2.991330,-1.951516,2.678587,-2.689654,-1.863470,-3.567293,-1.844426,-0.856107,-1.193919,-1.423168,1.645353,-0.408255,3.076123,-0.080008,1.482208,,9.411370
229,151.269870,248.604767,1.000247,,0.793549,0.633153,0.981635,0.596446,0.582891,0.712650,0.577922,0.614727,0.591499,0.656020,0.500990,0.531747,0.627325,0.623784,0.765304,0.696095,0.619638,0.836303,0.565411,0.780828,,-3.136309,3.022493,2.083831,4.014076,-3.122566,-2.991330,-1.951516,2.678587,-2.689654,-1.863470,-3.567293,-1.844426,-0.856107,-1.193919,-1.423168,1.645353,-0.408255,3.076123,-0.080008,1.482208,,9.430268
230,151.269870,242.059534,1.000000,,0.803392,0.627754,0.973218,0.570468,0.565619,0.688548,0.568169,0.609226,0.587217,0.642180,0.504733,0.532941,0.621497,0.619992,0.766307,0.684517,0.606355,0.839358,0.563382,0.772687,,-3.136309,3.022493,2.083831,4.014076,-3.122566,-2.991330,-1.951516,2.678587,-2.689654,-1.863470,-3.567293,-1.844426,-0.856107,-1.193919,-1.423168,1.645353,-0.408255,3.076123,-0.080008,1.482208,,9.444687
231,147.908694,242.059534,1.000000,,0.810721,0.624184,0.966472,0.562565,0.579529,0.692817,0.571065,0.624133,0.601942,0.630031,0.497210,0.530169,0.621909,0.620766,0.754695,0.674572,0.606703,0.832860,0.568823,0.753178,,-2.274489,2.550093,0.880750,3.112836,-2.417350,-3.896670,-2.746939,2.541473,-3.886580,-0.878365,-2.972226,-1.007558,-1.794037,-0.878596,-1.835092,0.545090,-1.292781,3.391765,0.986484,0.630543,,9.432402
