min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
629,104.262730,188.698257,1.001188,,0.324966,0.021430,0.181015,0.037483,0.017637,0.295768,0.305637,0.022856,0.208725,0.151619,0.217881,0.360210,0.167206,0.275047,0.182919,0.230646,0.251593,0.019088,0.388464,0.240608,,-0.195827,4.100494,2.139698,4.025439,-4.139340,-3.900854,-2.141936,4.023154,-2.998398,-3.090052,-3.379110,-0.175042,-2.894697,-1.084333,-1.460937,1.948861,-1.307763,3.942350,-0.275793,4.070191,,12.952315
630,105.580198,188.698257,1.000000,,0.320416,0.021125,0.176321,0.037478,0.017768,0.291703,0.304865,0.022561,0.208756,0.151645,0.218860,0.363017,0.167530,0.276665,0.187566,0.228855,0.250520,0.019072,0.390739,0.240018,,-2.050715,3.978163,1.559010,4.056684,-3.798982,-3.757349,-1.789513,3.945236,-3.232770,-2.994322,-2.871982,-1.818830,-2.910878,-1.973351,-2.151647,2.824487,-0.964955,4.079545,-0.022730,3.408483,,12.955032
631,101.532594,188.698257,1.000823,,0.321637,0.021073,0.174392,0.037500,0.017544,0.284001,0.302828,0.022294,0.209218,0.151859,0.218081,0.358522,0.165729,0.273947,0.184856,0.224137,0.250002,0.018937,0.386966,0.238251,,-0.735950,3.916269,1.985918,4.037732,-4.069297,-3.097559,-2.194110,4.058617,-3.711228,-2.908500,-2.976542,-1.808702,-3.154582,-1.172987,-2.307419,1.819992,-0.945519,3.965292,0.081956,3.437395,,12.957235
632,90.174310,188.698257,1.000000,,0.322209,0.020968,0.171998,0.037544,0.017434,0.277583,0.303924,0.022119,0.212997,0.152960,0.218666,0.359705,0.165683,0.273838,0.181653,0.223133,0.246158,0.018882,0.383644,0.238111,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.960154
633,90.174310,188.698257,1.000000,,0.324240,0.019718,0.168651,0.036860,0.017270,0.277931,0.301222,0.021804,0.211813,0.154054,0.215772,0.358903,0.162308,0.278664,0.184291,0.221745,0.246395,0.018518,0.379032,0.237956,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.963252
634,90.174310,188.698257,1.003681,,0.324213,0.019671,0.164868,0.035664,0.017160,0.279779,0.297438,0.021763,0.211364,0.152925,0.214910,0.364134,0.160908,0.272290,0.183705,0.219288,0.241280,0.018256,0.375954,0.234383,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.971554
635,90.174310,187.641461,1.003823,,0.323161,0.019506,0.160292,0.035389,0.016831,0.277909,0.294111,0.021665,0.213985,0.151864,0.217956,0.364649,0.159303,0.278499,0.184580,0.216548,0.238376,0.017977,0.377377,0.235351,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.962514
636,90.174310,187.641461,1.005233,,0.324018,0.019279,0.160286,0.035354,0.016650,0.278114,0.294787,0.021574,0.211868,0.150276,0.221081,0.362522,0.157669,0.273173,0.180186,0.216358,0.235976,0.017773,0.382040,0.235663,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.958835
637,90.174310,187.641461,1.003005,,0.324014,0.019137,0.164219,0.034353,0.016454,0.283326,0.296036,0.021364,0.211576,0.148171,0.223182,0.373620,0.155116,0.275421,0.182290,0.213708,0.238212,0.017686,0.363714,0.234328,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.957061
638,90.174310,187.641461,1.002675,,0.322728,0.018880,0.162189,0.034625,0.016369,0.288370,0.298347,0.021358,0.214024,0.146614,0.219702,0.368350,0.154266,0.277083,0.179528,0.212059,0.236118,0.017919,0.366723,0.233746,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.951876
639,90.174310,187.641461,1.003288,,0.320961,0.019779,0.159786,0.033562,0.016287,0.289730,0.288893,0.020960,0.213599,0.145490,0.214593,0.368221,0.151755,0.273886,0.175780,0.213004,0.234252,0.017572,0.365429,0.231523,,0.073922,4.243054,1.990123,3.777704,-3.964377,-2.863443,-2.266687,4.069881,-3.844651,-1.887977,-3.976649,-1.132575,-2.945201,-1.579569,-1.973657,1.977910,-1.113356,3.903394,0.970892,3.260425,,12.950528
640,87.675864,187.641461,1.002019,,0.330646,0.019641,0.159555,0.033435,0.016425,0.302018,0.289461,0.020527,0.213627,0.144208,0.215990,0.365557,0.151734,0.274952,0.175577,0.213781,0.236752,0.017320,0.386380,0.229880,,-0.650561,4.069145,1.915376,4.021101,-4.028517,-3.768741,-1.988311,4.005897,-4.012414,-3.027462,-3.965243,-1.200270,-2.895953,-1.462781,-2.053730,2.020538,-1.198448,3.880264,0.147640,3.725067,,12.948107
641,87.675864,187.641461,1.003110,,0.335655,0.019567,0.158873,0.032802,0.016228,0.296579,0.285834,0.020253,0.215530,0.144733,0.215040,0.363560,0.150831,0.277912,0.174945,0.221824,0.233057,0.017491,0.394322,0.229987,,-0.650561,4.069145,1.915376,4.021101,-4.028517,-3.768741,-1.988311,4.005897,-4.012414,-3.027462,-3.965243,-1.200270,-2.895953,-1.462781,-2.053730,2.020538,-1.198448,3.880264,0.147640,3.725067,,12.946623
642,91.109472,187.641461,1.004308,,0.331615,0.019322,0.159193,0.032769,0.016126,0.295130,0.285126,0.020096,0.219136,0.142943,0.219558,0.370761,0.148633,0.278214,0.171850,0.220922,0.228868,0.017248,0.388583,0.230645,,-1.148395,4.018978,2.081009,4.106887,-4.058948,-3.153284,-2.344359,4.028618,-4.277814,-3.000948,-3.146955,-0.830460,-2.912020,-1.064697,-2.066444,1.675072,-1.213341,3.931259,0.134559,3.822207,,12.950405
643,91.109472,187.641461,1.003537,,0.329153,0.019024,0.159330,0.032302,0.016120,0.294456,0.279837,0.019825,0.218204,0.140872,0.218327,0.359410,0.145782,0.274652,0.171679,0.218032,0.223538,0.017421,0.381324,0.226135,,-1.148395,4.018978,2.081009,4.106887,-4.058948,-3.153284,-2.344359,4.028618,-4.277814,-3.000948,-3.146955,-0.830460,-2.912020,-1.064697,-2.066444,1.675072,-1.213341,3.931259,0.134559,3.822207,,12.949309
644,101.800241,187.515195,1.003087,,0.336254,0.018444,0.156939,0.031932,0.015882,0.295295,0.282463,0.019365,0.217541,0.139465,0.219255,0.355213,0.144157,0.271178,0.171171,0.218526,0.221960,0.017103,0.378044,0.226361,,0.054983,4.141695,2.205447,3.924068,-3.985972,-3.979683,-2.072043,3.930620,-3.536216,-2.897840,-3.998060,-1.114838,-2.667422,-1.390074,-1.864117,1.802195,-0.899999,4.014299,-1.014928,3.746762,,12.949669
645,92.047610,187.515195,1.003697,,0.331296,0.018416,0.156244,0.031377,0.015699,0.299767,0.280604,0.019314,0.220584,0.139064,0.216712,0.354093,0.143791,0.266294,0.171702,0.215398,0.217187,0.017318,0.375172,0.227461,,-1.807739,4.004853,1.333694,3.933863,-4.065895,-4.015031,-2.131537,3.965769,-3.158556,-3.146082,-3.272625,-1.175050,-2.939972,-0.859395,-1.864788,2.020832,-0.838711,3.986710,-0.705851,4.193255,,12.950428
646,98.709857,187.515195,1.004146,,0.336592,0.018296,0.154738,0.031139,0.015495,0.300028,0.281102,0.019166,0.220139,0.135689,0.215819,0.352463,0.142787,0.268138,0.173807,0.228250,0.220452,0.017361,0.374461,0.229450,,-0.944710,4.014050,2.110969,3.981529,-3.948670,-3.950786,-1.305072,4.141884,-3.101627,-2.288038,-3.235198,-1.122843,-3.196454,-1.762644,-0.956381,2.386107,-1.048000,3.941025,-0.828159,3.022207,,12.945527
647,98.709857,187.515195,1.004545,,0.331825,0.018046,0.153479,0.030715,0.015704,0.294207,0.270854,0.018938,0.216077,0.131015,0.212930,0.340715,0.142575,0.266942,0.175889,0.226068,0.215612,0.017062,0.371282,0.228838,,-0.944710,4.014050,2.110969,3.981529,-3.948670,-3.950786,-1.305072,4.141884,-3.101627,-2.288038,-3.235198,-1.122843,-3.196454,-1.762644,-0.956381,2.386107,-1.048000,3.941025,-0.828159,3.022207,,12.941174
648,99.008239,187.515195,1.001702,,0.334271,0.018181,0.153795,0.030642,0.015548,0.298498,0.271971,0.018774,0.213512,0.128830,0.210836,0.339577,0.142193,0.271631,0.176199,0.222726,0.215236,0.016766,0.368213,0.229399,,-1.162170,4.146495,1.719184,3.790316,-3.993508,-3.996751,-2.979257,3.875125,-3.679723,-2.967552,-3.084964,-0.582307,-2.999236,-1.100294,-1.999566,1.763376,-1.043048,4.012755,0.145407,3.746341,,12.940932
649,99.008239,187.515195,1.001085,,0.337823,0.018466,0.154426,0.030050,0.015131,0.293914,0.270284,0.017948,0.212943,0.128267,0.208738,0.333758,0.142642,0.274431,0.176806,0.222747,0.214668,0.016555,0.366859,0.228003,,-1.162170,4.146495,1.719184,3.790316,-3.993508,-3.996751,-2.979257,3.875125,-3.679723,-2.967552,-3.084964,-0.582307,-2.999236,-1.100294,-1.999566,1.763376,-1.043048,4.012755,0.145407,3.746341,,12.947076
650,98.377141,187.515195,1.000000,,0.333184,0.018413,0.155451,0.029903,0.014775,0.294075,0.269866,0.017870,0.214390,0.126244,0.209950,0.337443,0.140997,0.271544,0.176755,0.220208,0.212623,0.016027,0.361015,0.227295,,-1.921106,3.969203,1.802769,3.970246,-4.074858,-4.049622,-2.066791,3.950893,-4.039393,-3.167137,-3.049028,-0.932109,-3.243471,-1.215321,-1.848376,2.495629,-0.805978,4.123774,-0.641490,3.823214,,12.945505
651,100.583203,187.515195,1.000000,,0.332326,0.018259,0.157694,0.029841,0.014722,0.296364,0.268289,0.017685,0.212895,0.128872,0.219103,0.330809,0.138943,0.274136,0.174312,0.219643,0.214082,0.016402,0.358216,0.224910,,-1.084266,3.824593,3.040026,3.925300,-3.814151,-4.899013,-2.975405,4.094966,-4.104179,-2.774375,-3.240675,0.197694,-3.726051,-3.041673,-2.054860,2.084456,-1.955833,3.845379,-1.384038,2.965230,,12.950927
652,100.162950,187.515195,1.002179,,0.330017,0.018120,0.154897,0.029568,0.014378,0.301481,0.263025,0.016772,0.210200,0.130188,0.220398,0.329498,0.136380,0.274310,0.172537,0.217540,0.209783,0.016533,0.355581,0.224860,,-1.897486,4.029676,1.818783,4.108131,-3.859233,-3.231175,-2.196524,3.778391,-3.937880,-3.275137,-2.900989,-0.592569,-3.233936,-1.041858,-2.091415,1.849594,-0.913053,3.884470,-0.963962,2.990925,,12.946504
653,98.858746,187.515195,1.001433,,0.328093,0.018282,0.153103,0.029567,0.014283,0.304052,0.263194,0.016433,0.209250,0.129649,0.221252,0.329083,0.137785,0.274314,0.165831,0.218002,0.208861,0.016363,0.357565,0.226748,,0.300835,4.228266,2.039076,4.003271,-3.896859,-3.601731,-1.922651,4.030166,-3.100370,-2.684792,-3.129668,-1.304620,-2.054080,-0.913056,-2.002671,1.952029,-1.834980,3.868701,0.030547,3.898933,,12.949359
654,98.858746,187.515195,1.001113,,0.330400,0.018395,0.150515,0.029384,0.014206,0.302004,0.263390,0.016132,0.210005,0.130249,0.219326,0.334862,0.138104,0.272792,0.168071,0.216661,0.208704,0.016042,0.355500,0.226597,,0.300835,4.228266,2.039076,4.003271,-3.896859,-3.601731,-1.922651,4.030166,-3.100370,-2.684792,-3.129668,-1.304620,-2.054080,-0.913056,-2.002671,1.952029,-1.834980,3.868701,0.030547,3.898933,,12.952559
655,98.858746,187.515195,1.000876,,0.327122,0.018042,0.150206,0.029406,0.014028,0.302000,0.266246,0.015886,0.212412,0.129060,0.217509,0.342826,0.138439,0.271480,0.167961,0.214237,0.207059,0.015713,0.357220,0.228381,,0.300835,4.228266,2.039076,4.003271,-3.896859,-3.601731,-1.922651,4.030166,-3.100370,-2.684792,-3.129668,-1.304620,-2.054080,-0.913056,-2.002671,1.952029,-1.834980,3.868701,0.030547,3.898933,,12.956753
656,98.858746,187.515195,1.000000,,0.331623,0.018263,0.150021,0.028033,0.013744,0.303374,0.265938,0.015700,0.209154,0.128117,0.218660,0.348138,0.137957,0.270000,0.166214,0.212995,0.205802,0.015493,0.356050,0.226705,,0.300835,4.228266,2.039076,4.003271,-3.896859,-3.601731,-1.922651,4.030166,-3.100370,-2.684792,-3.129668,-1.304620,-2.054080,-0.913056,-2.002671,1.952029,-1.834980,3.868701,0.030547,3.898933,,12.957021
657,79.892201,187.515195,1.000000,,0.334057,0.018369,0.149013,0.028079,0.013454,0.313024,0.272357,0.015718,0.206916,0.126880,0.221212,0.350912,0.134381,0.271537,0.165983,0.208827,0.204328,0.015099,0.348711,0.220595,,-2.200097,4.032600,2.028584,4.079665,-3.976706,-2.946400,-2.081076,3.939858,-3.662728,-2.737648,-3.867115,-1.887899,-2.871828,-1.900504,-2.126678,2.174077,-1.097367,3.936073,0.015330,3.266412,,12.950532
658,79.892201,187.515195,1.000397,,0.333653,0.018343,0.145143,0.027647,0.013441,0.312300,0.273691,0.015857,0.201873,0.124054,0.221722,0.350219,0.134702,0.272408,0.168846,0.205916,0.204037,0.014749,0.341802,0.218358,,-2.200097,4.032600,2.028584,4.079665,-3.976706,-2.946400,-2.081076,3.939858,-3.662728,-2.737648,-3.867115,-1.887899,-2.871828,-1.900504,-2.126678,2.174077,-1.097367,3.936073,0.015330,3.266412,,12.950771
659,84.904879,180.464597,1.000000,,0.332606,0.017910,0.142419,0.027416,0.013325,0.310959,0.275952,0.015786,0.200979,0.123009,0.220747,0.350406,0.132869,0.277281,0.168660,0.205887,0.203231,0.014541,0.338736,0.220808,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.954291
660,84.904879,180.464597,1.000387,,0.325793,0.017907,0.140903,0.027039,0.012965,0.310966,0.273260,0.015752,0.202699,0.120771,0.222994,0.341460,0.128378,0.279301,0.165361,0.205303,0.201171,0.014248,0.326902,0.219504,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.949873
661,84.904879,180.464597,1.000000,,0.324941,0.017975,0.140849,0.027012,0.012765,0.310834,0.269079,0.015371,0.201536,0.118915,0.228108,0.332377,0.125944,0.280445,0.163637,0.208827,0.201126,0.013964,0.321974,0.220481,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.951690
662,84.904879,180.464597,1.000000,,0.322689,0.017878,0.139310,0.026837,0.012676,0.308131,0.264264,0.015207,0.199561,0.117428,0.224923,0.329120,0.125160,0.272488,0.161574,0.208212,0.197249,0.013796,0.319452,0.219664,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.950001
663,84.904879,180.464597,1.000000,,0.310197,0.017769,0.138420,0.026382,0.012574,0.305702,0.267191,0.015208,0.199636,0.116925,0.223237,0.324565,0.122914,0.271314,0.159072,0.205560,0.196372,0.013728,0.313774,0.219699,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.953263
664,84.904879,180.464597,1.000000,,0.309745,0.017732,0.137061,0.026073,0.012659,0.311029,0.261407,0.014871,0.201435,0.115042,0.224104,0.320058,0.122249,0.271410,0.159032,0.204150,0.197261,0.013701,0.312300,0.219459,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.952292
665,84.904879,180.464597,1.003930,,0.309130,0.017472,0.136358,0.025893,0.012664,0.309739,0.262492,0.014845,0.200547,0.113684,0.227773,0.318983,0.121643,0.268805,0.158366,0.204244,0.200236,0.013849,0.317647,0.215953,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.955303
666,84.904879,180.464597,1.000805,,0.308303,0.017293,0.134650,0.025661,0.012458,0.304828,0.260938,0.014740,0.197529,0.110888,0.223496,0.318917,0.120674,0.266910,0.156124,0.202363,0.196278,0.013897,0.312383,0.216092,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.954652
667,84.904879,180.464597,1.000543,,0.307411,0.017067,0.131549,0.025484,0.012383,0.304881,0.256125,0.014641,0.197176,0.107901,0.218996,0.313440,0.119788,0.267409,0.154614,0.200292,0.190176,0.013998,0.308363,0.216421,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.953035
668,84.904879,180.464597,1.000971,,0.305918,0.017168,0.132297,0.025441,0.012339,0.315789,0.258343,0.014559,0.197051,0.106898,0.214184,0.312754,0.119788,0.268395,0.152792,0.199664,0.191685,0.013900,0.316036,0.215770,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.963747
669,84.904879,180.464597,1.003118,,0.301685,0.016758,0.128715,0.025408,0.012327,0.307607,0.250247,0.014589,0.193634,0.106010,0.214415,0.310599,0.120710,0.271217,0.151183,0.202562,0.188097,0.013826,0.318645,0.212645,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.968425
670,84.904879,180.464597,1.001493,,0.305054,0.016761,0.129223,0.025192,0.012324,0.305365,0.246520,0.014615,0.192801,0.105585,0.213883,0.307926,0.117783,0.268878,0.152068,0.201172,0.184069,0.013613,0.316150,0.213382,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.969007
671,84.904879,180.464597,1.003000,,0.299113,0.016114,0.127108,0.024817,0.012123,0.295011,0.244446,0.014615,0.190192,0.101809,0.210818,0.304351,0.116050,0.266433,0.148308,0.198039,0.179175,0.013515,0.311207,0.211759,,-1.076900,3.990682,1.938629,3.889224,-3.957190,-2.340878,-1.154621,3.981540,-3.042500,-2.893992,-3.888685,-1.993670,-2.865640,-0.919737,-2.357841,1.776695,-1.104127,4.032156,-0.028992,3.701848,,12.967824
672,79.928842,180.464597,1.002005,,0.300252,0.016062,0.127999,0.024861,0.011961,0.290914,0.247583,0.014337,0.189736,0.101623,0.211229,0.300234,0.114537,0.263250,0.148086,0.196156,0.177347,0.013512,0.306443,0.212902,,-1.731808,3.889159,1.774594,3.961467,-3.953438,-3.883748,-1.313508,4.094167,-3.968742,-3.001255,-2.935428,-2.014596,-2.891690,-1.990106,-1.928175,2.709230,-0.762868,4.020172,-0.013117,3.873237,,12.973608
673,79.928842,180.464597,1.000999,,0.298671,0.015960,0.127482,0.024474,0.011870,0.290967,0.246941,0.014275,0.192361,0.101252,0.211172,0.299298,0.114018,0.264859,0.146222,0.193788,0.175351,0.013520,0.309450,0.213381,,-1.731808,3.889159,1.774594,3.961467,-3.953438,-3.883748,-1.313508,4.094167,-3.968742,-3.001255,-2.935428,-2.014596,-2.891690,-1.990106,-1.928175,2.709230,-0.762868,4.020172,-0.013117,3.873237,,12.978262
674,79.928842,180.464597,1.003348,,0.293121,0.015896,0.127199,0.024369,0.011775,0.289121,0.250914,0.013741,0.191429,0.098789,0.216674,0.313786,0.112484,0.260936,0.143681,0.195019,0.173248,0.013475,0.297083,0.208466,,-1.731808,3.889159,1.774594,3.961467,-3.953438,-3.883748,-1.313508,4.094167,-3.968742,-3.001255,-2.935428,-2.014596,-2.891690,-1.990106,-1.928175,2.709230,-0.762868,4.020172,-0.013117,3.873237,,12.979050
675,79.928842,180.464597,1.000655,,0.289963,0.015587,0.124001,0.023968,0.011851,0.285401,0.254296,0.013499,0.189965,0.096407,0.217319,0.307803,0.111435,0.254834,0.141051,0.194249,0.171325,0.013180,0.293727,0.209284,,-1.731808,3.889159,1.774594,3.961467,-3.953438,-3.883748,-1.313508,4.094167,-3.968742,-3.001255,-2.935428,-2.014596,-2.891690,-1.990106,-1.928175,2.709230,-0.762868,4.020172,-0.013117,3.873237,,12.975630
676,79.928842,180.464597,1.000000,,0.286692,0.015500,0.124416,0.023390,0.011712,0.284800,0.245930,0.013406,0.188094,0.093324,0.215221,0.304520,0.109235,0.250011,0.137202,0.194320,0.168080,0.012802,0.292107,0.206614,,-1.731808,3.889159,1.774594,3.961467,-3.953438,-3.883748,-1.313508,4.094167,-3.968742,-3.001255,-2.935428,-2.014596,-2.891690,-1.990106,-1.928175,2.709230,-0.762868,4.020172,-0.013117,3.873237,,12.974276
677,85.464276,180.464597,1.000493,,0.287638,0.015287,0.122712,0.022986,0.011653,0.281429,0.242308,0.013523,0.185988,0.093118,0.214914,0.308106,0.109243,0.249186,0.135119,0.191178,0.166366,0.012808,0.286548,0.208230,,-0.887745,4.066541,2.088041,4.083447,-4.136098,-3.720036,-2.230261,4.085512,-3.687891,-2.975112,-3.060295,-1.117561,-2.765155,-1.021841,-1.878449,2.063531,-1.065731,3.993641,-0.666668,3.895735,,12.979318
678,85.464276,180.464597,1.000000,,0.275792,0.015147,0.119033,0.022986,0.011320,0.282268,0.240575,0.013247,0.185676,0.092074,0.210022,0.307191,0.107478,0.249255,0.135903,0.189768,0.164166,0.012719,0.290388,0.209226,,-0.887745,4.066541,2.088041,4.083447,-4.136098,-3.720036,-2.230261,4.085512,-3.687891,-2.975112,-3.060295,-1.117561,-2.765155,-1.021841,-1.878449,2.063531,-1.065731,3.993641,-0.666668,3.895735,,12.979889
679,85.464276,180.464597,1.000000,,0.270495,0.015253,0.118483,0.022866,0.011043,0.278369,0.239287,0.013108,0.183999,0.091204,0.209380,0.302616,0.106974,0.246014,0.135187,0.188608,0.163022,0.012652,0.288812,0.205785,,-0.887745,4.066541,2.088041,4.083447,-4.136098,-3.720036,-2.230261,4.085512,-3.687891,-2.975112,-3.060295,-1.117561,-2.765155,-1.021841,-1.878449,2.063531,-1.065731,3.993641,-0.666668,3.895735,,12.981922
680,85.464276,180.464597,1.000000,,0.269330,0.015049,0.113600,0.022978,0.011049,0.279938,0.237981,0.012940,0.181930,0.091452,0.207735,0.305313,0.106395,0.247091,0.133889,0.184633,0.162277,0.012506,0.285317,0.202443,,-0.887745,4.066541,2.088041,4.083447,-4.136098,-3.720036,-2.230261,4.085512,-3.687891,-2.975112,-3.060295,-1.117561,-2.765155,-1.021841,-1.878449,2.063531,-1.065731,3.993641,-0.666668,3.895735,,12.986795
681,87.152672,180.464597,1.000000,,0.273070,0.014896,0.114317,0.022798,0.011155,0.277328,0.238087,0.012773,0.185751,0.090323,0.210617,0.301188,0.104330,0.247465,0.133340,0.182293,0.162387,0.012349,0.287294,0.200378,,-1.344875,3.982467,1.934590,3.865608,-3.992608,-3.320231,-1.999513,4.080272,-3.899608,-2.929925,-3.889967,-0.989409,-3.147593,-0.981506,-2.277112,1.614992,-0.946103,3.929634,-1.013227,3.841779,,12.988443
682,83.167341,180.464597,1.003214,,0.275319,0.014860,0.112358,0.022659,0.011118,0.276641,0.241040,0.012863,0.184980,0.089373,0.212582,0.298877,0.103399,0.245690,0.132735,0.183249,0.163405,0.012300,0.283928,0.203121,,-1.006823,3.981878,2.043461,3.960771,-4.078235,-3.378112,-2.716945,4.045178,-4.052587,-2.912043,-3.126969,-1.072705,-3.225369,-1.017223,-2.188523,1.948897,-0.748510,4.047643,-0.064055,4.284518,,12.988341
683,83.167341,180.464597,1.001913,,0.272915,0.014583,0.110480,0.022564,0.011026,0.274963,0.235289,0.012751,0.182053,0.088865,0.211174,0.295607,0.102557,0.247690,0.125284,0.177999,0.159070,0.012182,0.280938,0.201672,,-1.006823,3.981878,2.043461,3.960771,-4.078235,-3.378112,-2.716945,4.045178,-4.052587,-2.912043,-3.126969,-1.072705,-3.225369,-1.017223,-2.188523,1.948897,-0.748510,4.047643,-0.064055,4.284518,,12.989349
684,83.167341,180.464597,1.000000,,0.269612,0.014539,0.109815,0.022423,0.010952,0.274056,0.229824,0.012586,0.180769,0.087138,0.206394,0.296597,0.100215,0.245399,0.128567,0.177896,0.158833,0.012103,0.275462,0.203746,,-1.006823,3.981878,2.043461,3.960771,-4.078235,-3.378112,-2.716945,4.045178,-4.052587,-2.912043,-3.126969,-1.072705,-3.225369,-1.017223,-2.188523,1.948897,-0.748510,4.047643,-0.064055,4.284518,,12.989966
685,83.167341,170.291406,1.000922,,0.264840,0.013909,0.108932,0.022462,0.010829,0.270113,0.244839,0.012434,0.179433,0.086010,0.210669,0.290419,0.100337,0.245399,0.126755,0.176147,0.157809,0.012043,0.266361,0.202066,,-1.006823,3.981878,2.043461,3.960771,-4.078235,-3.378112,-2.716945,4.045178,-4.052587,-2.912043,-3.126969,-1.072705,-3.225369,-1.017223,-2.188523,1.948897,-0.748510,4.047643,-0.064055,4.284518,,12.995013
